episode_id,count,vision_backbone_output_pooled_cosine_distance_mean,vision_backbone_output_pooled_cosine_distance_std,vision_backbone_output_pooled_cosine_distance_max,vision_backbone_output_pooled_l2_mean,vision_backbone_output_pooled_l2_std,vision_backbone_output_pooled_l2_max,vision_backbone_output_token_mean_l2_per_token_mean,vision_backbone_output_token_mean_l2_per_token_std,vision_backbone_output_token_mean_l2_per_token_max,projector_output_pooled_cosine_distance_mean,projector_output_pooled_cosine_distance_std,projector_output_pooled_cosine_distance_max,projector_output_pooled_l2_mean,projector_output_pooled_l2_std,projector_output_pooled_l2_max,projector_output_token_mean_l2_per_token_mean,projector_output_token_mean_l2_per_token_std,projector_output_token_mean_l2_per_token_max
episode_000001,46,0.1249214338171915,0.031511933059260304,0.1723092384613838,78.90453328894588,12.685109371603437,96.86181273180259,12.610657260456392,0.5933711695492032,13.888874931000675,0.07182889794366476,0.029865939235259934,0.11856909777429936,9.196088687372477,2.059485449130924,12.08352030760074,1.7451078205744817,0.06436936072786463,1.8649741995888705
episode_000002,47,0.13295853550571202,0.04039624723070194,0.20347051789170179,83.61496542995953,15.18379251694022,103.42257362202207,12.600734109988244,0.8117767385467257,14.04281742612061,0.07983981271256695,0.04030814504741192,0.1396074972764525,9.833485569402754,2.0434256204600914,13.38248817422528,1.7169994886191218,0.06994506602938151,1.8332689817221572
episode_000003,44,0.14532091768736932,0.03896617609473855,0.20501500518880622,86.1625331366379,14.735510319362287,107.30578917917983,12.81419819826653,0.7530482550700551,13.828347140454188,0.09680443487696096,0.03739026013544168,0.14127618102011286,10.795148100004043,2.319020350240369,14.11835179932122,1.7696835587646342,0.07877607885486727,1.9092705771460545
episode_000004,45,0.15148148446312382,0.04361439203962364,0.226060282750428,88.81836398071002,16.724556118544562,109.1983696439013,12.922735976988466,0.8404563572063801,14.332152527464553,0.10982166618306888,0.0489468344383638,0.1733091742880305,10.831865556601846,2.3550368205377534,13.936798719297874,1.756874474864503,0.08422858546854883,1.9149267185347927
episode_000005,43,0.1555191932266858,0.044763638550866236,0.2345385779471567,88.67588846387679,15.18998530627923,110.09035664601056,13.073362653289891,0.8724761380472271,14.518646379058412,0.10493415325571807,0.0416695472287099,0.16373128601951648,10.66718073273092,2.0894641304264994,15.001494037092636,1.7760676735457297,0.10126932619178075,2.0009624623886277
