pair_id,episode_id,step_index,planner_phase,condition,factor,description,rgb_l2_mean,mse,psnr,ssim_global,real_brightness,sim_brightness,brightness_abs_diff,real_luma_std,sim_luma_std,luma_std_abs_diff,vision_gap,projector_gap,hidden_gap,sensitive_energy,null_energy,sensitive_ratio,action_gap,translation_gap,rotation_gap,gripper_gap,status
episode_000001_000039,episode_000001,39,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.2578669435808356,0.04546479846023376,13.423247297455596,0.8270006554593354,0.2799928733368347,0.4121281917454482,0.13213531840861348,0.2709778617995359,0.38612499572431824,0.11514713392478232,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000039,episode_000001,39,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2179029463326242,0.021985470109430853,16.57864243542165,0.6136222018646812,0.4972817304959831,0.495475428152233,0.0018063023437501213,0.15006633982253859,0.11888638253643698,0.03117995728610161,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000039,episode_000001,39,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.44345001406139906,0.07526014477493519,11.234349505803984,0.5843261300100434,0.4972817304959831,0.731118811009838,0.23383708051385488,0.15006633982253859,0.1502721310861243,0.00020579126358571953,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.46153634233785246,0.08403677074656117,10.755306444371284,0.5646544487705418,0.49544771978315605,0.7324814013412307,0.2370336815580747,0.1571879152707526,0.17987706094537753,0.022689145674624933,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.4606502763869624,0.08343377649262318,10.786580983460809,0.570382735870881,0.49542458924194666,0.732489327840511,0.23706473859856436,0.15633388026799858,0.17899474494206224,0.02266086467406367,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.45115125502069997,0.08306549417152481,10.805793468902024,0.5050295198173232,0.5162937973158013,0.736960402817377,0.22066660550157569,0.1599820381718559,0.1838896981752116,0.023907660003355702,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4388579811359432,0.07502350449983915,11.248026529366435,0.4612623429751312,0.5359235525772809,0.7440948187399958,0.20817126616271497,0.14253515827343058,0.16093632360056348,0.0184011653271329,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.2588921688490574,0.04678378918969548,13.299046060084546,0.8205855026591166,0.2789559254795668,0.41234278419180176,0.13338685871223493,0.27238401062369355,0.38755589468394713,0.11517188406025358,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.21833353553229096,0.02326276104520876,16.33338740358432,0.5971149953577528,0.49544771978315605,0.49340640284245646,0.002041316940699589,0.1571879152707526,0.12163977599188322,0.03554813927886938,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000040,episode_000001,40,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.44700784045514613,0.07807615623375799,11.074815755611295,0.5704918143344516,0.49544771978315605,0.7313315644548272,0.23588384467167112,0.1571879152707526,0.1572927372960115,0.00010482202525891049,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.46367561778799515,0.08741720265732016,10.584030950086575,0.5625126818924544,0.4917845510850694,0.7325332901160813,0.24074873903101185,0.16829682586817535,0.1871671964416391,0.018870370573463746,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.46277165752736765,0.08676605068089328,10.61650169824087,0.5681442554134681,0.49176516861432074,0.732544255030137,0.24077908641581625,0.1674202713034908,0.18627396049671283,0.01885368919322203,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4558117726877728,0.0875544680699077,10.577216861471575,0.47318665454005365,0.5181113919317726,0.7413392199692376,0.223227828037465,0.16858719756341164,0.18772893972964874,0.019141742166237097,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4451844658909032,0.0810258196415821,10.913765670342183,0.40163379787489656,0.5393235612057323,0.7496677759541317,0.21034421474839937,0.1542718257126679,0.16523640774739454,0.010964582034726639,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.2600265715633902,0.04863550403821659,13.130465789170726,0.8122258332472936,0.2769016018282313,0.41234593055972385,0.13544432873149254,0.2744386285586101,0.38947675805020493,0.11503812949159481,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.22096032960779227,0.02512063831841743,15.999693293200213,0.5889611505245487,0.4917845510850694,0.48976701540713535,0.002017535677934057,0.16829682586817535,0.12565921621246323,0.042637609655712116,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000041,episode_000001,41,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.4523779082587625,0.08233417479544018,10.844198629116287,0.5665506120447308,0.4917845510850694,0.7311016846413739,0.23931713355630452,0.16829682586817535,0.16817497934349837,0.00012184652467697732,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.4683019654941679,0.09184333078467861,10.369523745630886,0.5692506025717535,0.48193493971183976,0.7270128014876092,0.2450778617757694,0.18024329012473922,0.19673012671918247,0.01648683659444325,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.4666299183932208,0.09095941705930737,10.411523316177858,0.5761026905314826,0.4819230075311374,0.7270236467555772,0.24510063922443975,0.1792866758113046,0.19540430778807596,0.01611763197677135,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4603325440873232,0.09089217079805777,10.414735241007836,0.4765224997287328,0.5149893184773909,0.7435070391594137,0.2285177206820228,0.1740500796405095,0.19018739050157904,0.016137310861069537,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.451753678743256,0.08620274069595157,10.644789261682492,0.3893634214882649,0.5384282177089585,0.7541402148515655,0.21571199714260691,0.16307066635930412,0.16870135542078216,0.005630689061478039,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.26206876366945153,0.05092394872573212,12.930779278128472,0.8016525169762367,0.2713598750437675,0.4092497533232042,0.13788987827943666,0.2743480520241141,0.38937018622759423,0.11502213420348012,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.22675535628477597,0.02693142705974909,15.697406333039051,0.5920584282432528,0.48193493971183976,0.47978574832601434,0.002149191385825422,0.18024329012473922,0.13045817938591384,0.04978511073882538,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000042,episode_000001,42,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.4576481000572187,0.08699026636946082,10.605293393184441,0.572284886633252,0.48193493971183976,0.7250035383501837,0.24306859863834396,0.18024329012473922,0.18039234633750403,0.0001490562127648143,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.47030592201335464,0.09555691002481233,10.197379022548315,0.557597203668978,0.47377406757386975,0.7196649190682868,0.24589085149441703,0.19041375330416394,0.20603293542544066,0.01561918212127672,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.46865831164312455,0.09457348543992761,10.242306050481588,0.5644090241185339,0.47374697982317926,0.7196673728084982,0.24592039298531898,0.18938577457647562,0.2046575974607226,0.015271822884246972,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.46000352056713373,0.09175865617897486,10.3735295537629,0.47796167438915926,0.5138975867690826,0.742693682394833,0.22879609562575043,0.17767201643417163,0.19472800685714178,0.017055990422970152,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4537551855554014,0.08837075822976248,10.536914187013405,0.38349560698813284,0.5371270372836634,0.7543006613739246,0.2171736240902612,0.16717093276498832,0.17381653384351878,0.006645601078530461,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.26278585930707643,0.052832869258814634,12.770958029145575,0.7910560237898683,0.26677625712785114,0.40510728711797217,0.13833102999012103,0.27464406237917005,0.38857869711706533,0.11393463473789528,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2347118485551172,0.029568879946904315,15.29165126001163,0.578569008115819,0.47377406757386975,0.47203980775548054,0.0017342598183892055,0.19041375330416394,0.1356888943492457,0.05472485895491824,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000043,episode_000001,43,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.4610385426999198,0.09102003431728545,10.408630050875374,0.560699396611347,0.47377406757386975,0.717875705097699,0.2441016375238293,0.19041375330416394,0.1904939880316976,8.023472753365679e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.46791225359272653,0.09596966592487573,10.178660169940375,0.557228993379467,0.4708751404428784,0.7154548028169255,0.2445796623740471,0.19519035164171533,0.21067557551025842,0.015485223868543091,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.4661701671383044,0.09490791445254573,10.226975698725148,0.5644525003762411,0.4708539091105192,0.7154644490921367,0.24461053998161747,0.19411535476400588,0.20932245321272858,0.0152070984487227,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4574601775161632,0.09161307118844268,10.38042557554645,0.47969112691175514,0.5142140969356492,0.7422057971938776,0.22799170025822835,0.18039961258137857,0.1970456143016981,0.01664600172031952,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.452690901079472,0.08876095362573132,10.517780404624705,0.38276697638009805,0.5367912310549221,0.7540023044842936,0.21721107342937152,0.16934357938644534,0.17642195146152875,0.007078372075083411,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.2613167746201275,0.05298648503519055,12.758348893260633,0.788442170248559,0.2651331183879802,0.4027455832332933,0.1376124648453131,0.2752624153866421,0.38804018178943595,0.11277776640279386,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2367872256312058,0.030490763312632594,15.158317032727036,0.5773858553430954,0.4708751404428784,0.4691768497429875,0.0016982906998909142,0.19519035164171533,0.13871619597471427,0.056474155667001064,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000044,episode_000001,44,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.45904721012373284,0.09152869340785061,10.384427372425494,0.5601866886906737,0.4708751404428784,0.7138096205039832,0.2429344800611048,0.19519035164171533,0.195195393394944,5.0417532286572975e-06,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.4680268991253973,0.09621072493040426,10.167765130092278,0.5578847279004598,0.47035272510467746,0.7151157246655432,0.24476299956086572,0.19589753881091737,0.21110693580920337,0.015209396998285996,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.4662621314498672,0.09512008081418842,10.217277894118503,0.565369802840265,0.470318156637655,0.7151244888111493,0.2448063321734943,0.19482099054548074,0.20971978435996977,0.014898793814489025,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.45710325139780134,0.0915777199360136,10.382101735571162,0.48191438738730547,0.5141676180315876,0.7422690903392606,0.22810147230767297,0.18083390312444114,0.19713002655143422,0.016296123426993075,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4527750808821532,0.08888740300041585,10.511597822811613,0.3845986445187319,0.5365702229641856,0.7542393083170769,0.2176690853528913,0.16965862726287267,0.17626329506657593,0.006604667803703251,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.26135894804322923,0.05310910965693467,12.748309792120322,0.7879834477071941,0.26484396775897856,0.40255558417116843,0.13771161641218987,0.2753179121476728,0.3880155941068671,0.11269768195919427,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.23766532376279728,0.030663791982161414,15.133741399220407,0.5769645612684827,0.47035272510467746,0.46830704042756,0.0020456846771174653,0.19589753881091737,0.13883678467990837,0.057060754131009,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000001_000045,episode_000001,45,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.4591597071397337,0.0917775479705544,10.372635495731867,0.560763986527386,0.47035272510467746,0.7134195036654076,0.24306677856073017,0.19589753881091737,0.19579323249223696,0.00010430631868041385,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.3758358950287853,0.06583179804976182,11.815642829540156,0.6980913852294297,0.44308286260467733,0.606758827226307,0.1636759646216297,0.255140121654232,0.24440558359411543,0.010734538060116566,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.37368933738717675,0.06426576921618321,11.920202898911413,0.7065053772809685,0.44306362055759807,0.6067722802245897,0.16370865966699166,0.2539908578194784,0.2425548090832554,0.011436048736222976,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.3856228826987824,0.07181107410284376,11.43808577332858,0.5311183986081991,0.582455335149685,0.7300849443371098,0.14762960918742485,0.2138836616646127,0.21185738304038237,0.0020262786242303266,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.38956930220063657,0.07376511021075095,11.321490043804783,0.3756716345494793,0.6130202273096739,0.757993174582333,0.14497294727265908,0.1910315262566177,0.18514480848970738,0.0058867177669103266,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.2095678737311398,0.03574356018959872,14.468021923538059,0.8420625379060429,0.24949087195815828,0.34161931339723395,0.09212844143907567,0.290776657160519,0.351630732226007,0.06085407506548801,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.267424643982029,0.039115280008267826,14.076535564927271,0.6899520724247338,0.44308286260467733,0.4409790003736044,0.0021038622310729505,0.255140121654232,0.17832396356924804,0.07681615808498396,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000000,episode_000002,0,hold,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.37781649423383595,0.06768034526094845,11.695374344763872,0.6990901083628897,0.44308286260467733,0.6045648834482229,0.16148202084354557,0.255140121654232,0.25483334105417654,0.00030678060005545627,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.37636941881870023,0.0660304487089634,11.802557514750639,0.697570969890406,0.4432410363306781,0.607484522754119,0.16424348642344094,0.25526312150168257,0.24436631167878087,0.010896809822901699,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.3742292013820819,0.06444426943571546,11.908156952709676,0.7061013833435177,0.44321148634453783,0.6075007315269857,0.16428924518244786,0.2541164863519975,0.24247451467578668,0.011641971676210838,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.3864850047163327,0.0720902088368027,11.421237163749023,0.5290444906527071,0.5827186775491446,0.7310402820815826,0.14832160453243792,0.21385831824440332,0.2114059049943261,0.0024524132500772233,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.39017801479216085,0.07397534105553984,11.309130238936216,0.37375360322685347,0.6132453957520508,0.7587132801401809,0.14546788438813008,0.1909991839569685,0.18498643781741123,0.006012746139557268,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.20984921606888446,0.035839483771449764,14.456382545016929,0.8416961500496425,0.24958253907813122,0.34202523757940667,0.09244269850127546,0.29090315059535926,0.3519066812971431,0.061003530701783826,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.26866683197854957,0.039293859132705375,14.056753161173251,0.6895260562920824,0.4432410363306781,0.4413129432887391,0.001928093041938972,0.25526312150168257,0.1782893264821383,0.07697379501954427,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000001,episode_000002,1,hold,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.3783475035412142,0.06790161616525694,11.681198887047737,0.6986849645335619,0.4432410363306781,0.6052108807887391,0.161969844458061,0.25526312150168257,0.25502203584103417,0.0002410856606483991,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.3774578067081504,0.06642238469757002,11.776855364099568,0.6957859301825531,0.4429767311300039,0.6077423174147265,0.1647655862847226,0.2551684910949227,0.24442778133124315,0.010740709763679523,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.3752804802914822,0.06482699309298882,11.882441220560171,0.7043633573742919,0.4429459773440626,0.6077567770389406,0.164810799694878,0.254030096535469,0.24252611782920208,0.011503978706266904,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.3876486417235737,0.07249548757411461,11.396890249138538,0.5270241088375116,0.5823144758372099,0.7314438832876899,0.1491294074504801,0.21392730383319022,0.2112885832476857,0.002638720585504517,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.39102305193860754,0.07423258314763813,11.294054265920554,0.37249929218224276,0.6128529586053171,0.7590284160539217,0.1461754574486046,0.19106489561926834,0.184908556408919,0.006156339210349332,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.21045913625821708,0.036057870247772315,14.429999283888657,0.840743711687971,0.2494330282112845,0.34217417884341234,0.09274115063212784,0.2907543635946663,0.35204393676396356,0.061289573169297284,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.26926585262936775,0.03947594054926344,14.036675137455354,0.6880475607199646,0.4429767311300039,0.4410156834592864,0.0019610476707175306,0.2551684910949227,0.17828450136791474,0.07688398972700794,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000002,episode_000002,2,alignment,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.3794919705406057,0.06829435921302522,11.656151654813268,0.6967340248552588,0.4429767311300039,0.6055838634063521,0.16260713227634815,0.2551684910949227,0.2548382325948658,0.000330258500056857,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.37772179112124754,0.06654120252449194,11.769093548793972,0.6955375795689438,0.4433245527650123,0.6084549912164692,0.16513043845145686,0.25514941666251506,0.2444792221151365,0.010670194547378553,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.3755151241747986,0.06493459996335135,11.875238306411987,0.7041632730440552,0.44330139934098634,0.6084724346613645,0.16517103532037813,0.25401127500128257,0.242578524395516,0.011432750605766567,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.38835152227820063,0.07278470558975224,11.379598703545993,0.5241735123520944,0.5826520689682123,0.7322090454463034,0.14955697647809107,0.2137700573499738,0.21101384041868607,0.002756216931287747,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.3913724443800133,0.0743999891623316,11.284271277167546,0.3705854706831653,0.6130263532131602,0.7594582435786813,0.14643189036552107,0.19106292424425575,0.1849015512518514,0.0061613729924043514,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.21058556255131552,0.03611569719799685,14.423039968546323,0.8406420104603172,0.24963115915116044,0.34257231788027714,0.09294115872911671,0.29087757236343614,0.352369203677232,0.06149163131379587,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2690328750346779,0.03943395948918329,14.041296140510358,0.6877832575175331,0.4433245527650123,0.44133951223617923,0.001985040528833082,0.25514941666251506,0.17822534844616159,0.07692406821635348,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000003,episode_000002,3,alignment,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.3797049082636985,0.06840243532802553,11.649284358428197,0.6964581990426475,0.4433245527650123,0.6063315248468135,0.1630069720818012,0.25514941666251506,0.25487118092065886,0.00027823574185620314,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000002_000004,episode_000002,4,alignment,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.3763792519542618,0.06615178928132162,11.794584044697494,0.6995926576484555,0.44618529229983667,0.6117989343426604,0.16561364204282375,0.2552087665558701,0.2444295791041006,0.010779187451769506,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
