frame,episode_id,progress,planner_phase,token_index,delta_hidden_norm,token_delta_norm,token_norm_fraction,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000001_000045,episode_000001,45,lift,17,280.6497032191949,49.942671493569954,0.1779537655686149,276.1702110675725,0.01596115050270985,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006868717545435353,0.0186995364595991,0.0002723788174724337,0.03814243690747839
episode_000001_000045,episode_000001,45,lift,18,280.6497032191949,47.06750498282857,0.1677090851796397,276.67472940569326,0.014163470575264075,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006868003347648861,0.0186995364595991,0.0002730930152589255,0.03824244925154947
episode_000001_000045,episode_000001,45,lift,19,280.6497032191949,42.087811047309195,0.1499656353259618,277.4758945895448,0.011308790257908435,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006898928990926372,0.0186995364595991,0.00024216737198141502,0.03391179164578683
episode_000001_000045,episode_000001,45,lift,20,280.6497032191949,37.60352026229232,0.13398738652120706,278.11909531872413,0.009016962681390444,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.0068800464117957675,0.0186995364595991,0.0002610499511120192,0.03655600454685954
episode_000001_000045,episode_000001,45,lift,21,280.6497032191949,35.29739960838154,0.12577030798002778,278.42117286210186,0.007940611842915515,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.00687763479692792,0.0186995364595991,0.0002634615659798667,0.036893713876812555
episode_000001_000045,episode_000001,45,lift,22,280.6497032191949,34.96854472669063,0.12459854518135464,278.4626667916538,0.007792762302809094,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006880242091708115,0.0186995364595991,0.0002608542711996717,0.036528602604300145
episode_000001_000045,episode_000001,45,lift,23,280.6497032191949,35.18192376219043,0.1253588489801908,278.43578821231586,0.00788853500105053,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006888401276394682,0.0186995364595991,0.00025269508651310467,0.03538603509478615
episode_000001_000045,episode_000001,45,lift,24,280.6497032191949,36.20963606233208,0.1290207530846786,278.30400315707936,0.008358106334014185,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006865026638228311,0.0186995364595991,0.0002760697246794756,0.03865929132582978
episode_000001_000045,episode_000001,45,lift,25,280.6497032191949,37.19548318178641,0.13253348482159535,278.1739598666554,0.008821471479005536,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.01869953738278503,0.005904230326165337,0.000296388679856212,0.017740488052368164,0.006873399141243323,0.01869953738278503,0.0002676972216644636,0.03748685188662821
episode_000001_000045,episode_000001,45,lift,26,280.6497032191949,37.916294855325035,0.1351018526668863,278.07662703195,0.009168284012883016,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006910680197802952,0.0186995364595991,0.00023041616510483497,0.03226621703379615
episode_000001_000045,episode_000001,45,lift,27,280.6497032191949,37.40420062291017,0.13327717861043484,278.14597191543737,0.008921197047559556,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006921503568207985,0.0186995364595991,0.00021959279469980185,0.03075057155654818
episode_000001_000045,episode_000001,45,lift,28,280.6497032191949,36.699266131664274,0.13076538371751337,278.2398601610119,0.008586658138387064,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006915611689742025,0.0186995364595991,0.0002254846731657616,0.03157563792822793
episode_000001_000045,episode_000001,45,lift,29,280.6497032191949,35.75813151463885,0.1274119698131688,278.3623752370352,0.008150117231277565,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006899504328121668,0.0186995364595991,0.00024159203478611897,0.033831224577922515
episode_000001_000045,episode_000001,45,lift,30,280.6497032191949,35.04514288197164,0.12487147671986117,278.4530371129113,0.007827074395898954,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006918885394020291,0.0186995364595991,0.00022221096888749587,0.031117206321665387
episode_000001_000045,episode_000001,45,lift,31,280.6497032191949,34.31428279920644,0.12226730477746511,278.5440466299689,0.007502792859116154,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.0069560836954261325,0.0186995364595991,0.00018501266748165417,0.025908160047054565
episode_000001_000045,episode_000001,45,lift,32,280.6497032191949,34.60917400131227,0.12331804952696343,278.50756002659796,0.0076328004912369005,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.01869953738278503,0.005904230326165337,0.000296388679856212,0.017740488052368164,0.006981176294201337,0.01869953738278503,0.0001599200687064494,0.02239433002712366
episode_000001_000045,episode_000001,45,lift,33,280.6497032191949,34.981655677668556,0.12464526160694689,278.4610200424311,0.007798629934963535,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.006973125754695994,0.0186995364595991,0.0001679706082117925,0.023521683460856764
episode_000001_000045,episode_000001,45,lift,34,280.6497032191949,34.936636263140265,0.12448485019723615,278.46667190821813,0.0077784914287679875,0.02040115713360152,0.0058863809652595755,0.00029665629814621823,0.01953125,0.007141096362907787,0.02040115713360152,0.0186995364595991,0.005904227414380326,0.0002963884392791565,0.017740488052368164,0.0069351511835272885,0.0186995364595991,0.00020594517938049822,0.02883943429894276
