frame,phase,vision_backbone_output_before_cosine_distance,vision_backbone_output_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_after_l2,vision_backbone_output_cosine_improvement,vision_backbone_output_l2_improvement,projector_output_before_cosine_distance,projector_output_after_cosine_distance,projector_output_before_l2,projector_output_after_l2,projector_output_cosine_improvement,projector_output_l2_improvement
000062,approach,0.18056673326458528,0.0417965732204153,90.43836564603583,41.263669632355864,0.13877016004416998,49.17469601367997,0.12536237667332184,0.03453271541037739,10.039813233332117,4.31795789663459,0.09082966126294445,5.721855336697526
000063,approach,0.1790912631845537,0.04041725270300511,90.29916947725653,40.65242387601002,0.1386740104815486,49.64674560124651,0.12265893563260488,0.03524218256711942,9.83160578356009,4.346625894675114,0.08741675306548546,5.4849798888849755
000064,approach,0.19432223250044567,0.05058615391048671,95.1103256927223,45.750795839776174,0.14373607858995896,49.359529852946125,0.13481246492721977,0.04217735297013514,10.654420890554526,4.677740061779336,0.09263511195708463,5.97668082877519
000065,approach,0.19711144943888204,0.05271615805760821,95.29546269889074,46.6469420690248,0.14439529138127383,48.64852062986594,0.13610411495869545,0.043796724018785094,10.607888504519224,4.7266956496096295,0.09230739093991036,5.881192854909594
000066,approach,0.19933773720833337,0.05384184449789753,95.61514795937723,47.359939498633814,0.14549589271043584,48.25520846074341,0.13378379429339182,0.045213619624349444,10.357259629607325,4.854143022936594,0.08857017466904238,5.503116606670732
000067,approach,0.20194229930077923,0.05384769341215834,96.49408320466858,47.413577492448916,0.1480946058886209,49.08050571221967,0.13569379070851495,0.04505290292513864,10.496046793448631,4.860018240133769,0.09064088778337631,5.636028553314862
000068,approach,0.19956079831652018,0.052976705097077637,95.79315911371187,47.01556114523014,0.14658409321944255,48.77759796848173,0.1361005614112829,0.04520528597800033,10.488876038757315,4.858274092543427,0.09089527543328257,5.630601946213888
000069,approach,0.1973391915506273,0.05235083540111363,95.16080026906523,46.713242433927824,0.14498835614951366,48.44755783513741,0.1347488203425884,0.04513988640754718,10.510778978178738,4.832759142755587,0.08960893393504121,5.678019835423151
000070,approach,0.20606194684019286,0.056740654568677495,98.01162108215924,48.69205384008854,0.14932129227151536,49.3195672420707,0.1418993310783615,0.04888475650335489,11.185932844102467,5.116176103899421,0.09301457457500661,6.069756740203046
000071,approach,0.20014241592686322,0.05671284760487283,96.76118505408084,49.05510842415493,0.14342956832199039,47.70607662992591,0.13242040812516265,0.05009729220283754,10.750019516033834,5.248203544731007,0.08232311592232511,5.501815971302827
000072,approach,0.2065802718641937,0.06271167954567791,98.67680170624895,52.14426773008215,0.1438685923185158,46.5325339761668,0.13439858273912964,0.056908863206832416,10.506124280771052,5.650650828768272,0.07748971953229722,4.85547345200278
000073,approach,0.20252034455940426,0.06084814465701083,97.76695220959947,51.43216084120938,0.14167219990239344,46.334791368390086,0.1341960500563798,0.05381329288142567,10.386247165407573,5.424218855936104,0.08038275717495413,4.962028309471469
000074,approach,0.1992344699185683,0.06281323304166564,97.5650533080216,52.821419673228014,0.13642123687690266,44.74363363479359,0.13231008339985106,0.05892524866232163,10.29123547962746,5.657162444905229,0.07338483473752944,4.634073034722231
000075,approach,0.21485390699658324,0.06612087704406411,100.7650457522267,53.851806086140364,0.14873302995251914,46.913239666086334,0.15094644892377407,0.06535483035504908,10.487965609166999,5.786809422253341,0.08559161856872499,4.701156186913658
000076,approach,0.21470296180267046,0.06694563634659523,101.35468959668977,54.59313239339119,0.14775732545607523,46.76155720329858,0.14788797217540728,0.06249581322390363,10.6598475450127,5.709825055429596,0.08539215895150365,4.950022489583104
000077,approach,0.2027819160345351,0.06478425910707164,98.8551698677209,54.08139809197977,0.13799765692746346,44.77377177574113,0.1498283756820652,0.06596502880200517,10.838331419008293,5.905413031148286,0.08386334688006003,4.932918387860007
000078,grasp_contact,0.1945411419171248,0.017165803675947555,97.49900176835698,28.595363866159538,0.17737533824117724,68.90363790219743,0.14507145404134902,0.014131706569033176,10.671068245945978,3.0540044401206656,0.13093974747231585,7.617063805825312
000079,grasp_contact,0.19294126349505147,0.013978316956879233,97.56223628516302,26.150053096176386,0.17896294653817224,71.41218318898663,0.14480490874267404,0.01109697233687168,10.703776661688002,2.7782412407596135,0.13370793640580236,7.925535420928388
000080,grasp_contact,0.19599142596470276,0.00961797251647234,98.06155812842024,21.55917013187092,0.18637345344823042,76.50238799654932,0.15252937623888463,0.007405369047471799,10.457087177695374,2.1224635955847004,0.14512400719141283,8.334623582110673
000081,grasp_contact,0.2086465786643915,0.00847162152774883,101.48052903456335,20.27252007021488,0.20017495713664268,81.20800896434847,0.16038070435889062,0.006891453593045105,10.389541070941608,1.905223645872514,0.15348925076584552,8.484317425069094
000082,grasp_contact,0.19853798584212679,0.0053081823118756866,99.49203838223326,16.172172567563216,0.1932298035302511,83.31986581467004,0.1538967574755693,0.004306912714305389,10.216133262425073,1.5444569627173046,0.1495898447612639,8.671676299707768
000083,grasp_contact,0.20065954830713528,0.006683773969743845,101.02301736778738,18.457728779295195,0.19397577433739144,82.56528858849218,0.15404294573288013,0.005273243411813788,10.391545931748364,1.8877542853630196,0.14876970232106634,8.503791646385345
000084,grasp_contact,0.1943066492871135,0.006897796269455636,99.99923778795099,19.01211730252163,0.18740885301765786,80.98712048542936,0.1473502953838035,0.005345188514274901,10.214741848728636,1.9297551887130728,0.1420051068695286,8.284986660015562
000085,grasp_contact,0.19257934970967805,0.008207747609529359,99.69306880123284,20.738867593945923,0.1843716021001487,78.95420120728691,0.14763638640489285,0.007014570755777272,10.15584446518063,2.138065862003693,0.14062181564911558,8.017778603176938
000086,grasp_contact,0.19006739444149878,0.00841133561430818,99.23644043616734,21.043223871256213,0.1816560588271906,78.19321656491113,0.14578845403079332,0.007191749141689852,10.161861186987634,2.1931614166241595,0.13859670488910347,7.968699770363475
000097,lift,0.16337202893568348,0.019281943990081873,95.07193839754399,32.303001827781934,0.1440900849456016,62.768936569762054,0.12646313241007334,0.020877376800609637,9.728110587877739,3.6066269638240933,0.1055857556094637,6.121483624053646
000098,lift,0.16087219584563373,0.018352712180567998,94.27726308810544,31.508247096065343,0.14251948366506573,62.769015992040096,0.12407908235208664,0.019785081752314637,9.59975575350305,3.5405082608202227,0.10429400059977201,6.059247492682827
000099,lift,0.16192384894830592,0.018565213282104698,94.43016596265528,31.65637122840112,0.14335863566620122,62.77379473425416,0.125072939849889,0.020023468806997236,9.599345535391965,3.5393301466671527,0.10504947104289175,6.060015388724812
000100,lift,0.16191331592502511,0.01653699034908862,94.39478286201344,29.821238727007263,0.1453763255759365,64.57354413500619,0.12300013829876244,0.01802260199881056,9.457805919441837,3.447971729356144,0.10497753629995188,6.009834190085693
000101,lift,0.16097200058997696,0.017467318220658723,93.3386739086205,30.479799368876137,0.14350468236931824,62.85887453974437,0.1272177276929468,0.01766564527115333,9.549772829180752,3.193754850521588,0.10955208242179348,6.356017978659164
000102,lift,0.16708876908000914,0.016673179769909452,94.1957415120235,29.479413401758862,0.15041558931009968,64.71632811026464,0.13702055325040463,0.01753310812098119,9.917080047437086,3.0087048082003625,0.11948744512942344,6.908375239236723
000103,lift,0.16734988414224128,0.016979474771804615,94.08700072335385,29.631178684008404,0.15037040937043666,64.45582203934545,0.1382414246722221,0.01754082196079232,9.893624799477935,2.9847877859636784,0.1207006027114298,6.9088370135142565
000104,lift,0.1604989247454297,0.01472543787147318,91.08202854358099,27.266814949177657,0.14577348687395653,63.81521359440333,0.13266694420086522,0.014475447320730694,9.619749926068407,2.675875159237258,0.11819149688013453,6.943874766831149
000105,lift,0.1582266573048572,0.01259506207493788,90.58128336368128,25.29888348248512,0.1456315952299193,65.28239988119616,0.12747050110339164,0.010636759838745236,9.547061843149823,2.4671196275439504,0.1168337412646464,7.079942215605873
000106,lift,0.15979797363779535,0.011031909182733224,90.36224642637801,23.53243859430527,0.14876606445506213,66.82980783207273,0.12900126636302767,0.01026853086024071,9.461303654430868,2.3852249960321372,0.11873273550278696,7.07607865839873
000107,lift,0.16052658454719082,0.010363654974660852,90.5931469350737,22.83428222661534,0.15016292957252997,67.75886470845836,0.12461693340814572,0.009688312092709706,9.840652303817825,2.279419875359002,0.11492862131543602,7.561232428458823
000108,lift,0.16077882183654468,0.01024056190564282,90.20520615014736,22.536299102507275,0.15053825993090186,67.66890704764009,0.12076756851525117,0.00928340696284291,9.969308498009054,2.3807625761400946,0.11148416155240826,7.58854592186896
000109,lift,0.16035814277360672,0.011825636095708192,89.78922758536815,24.18597560109377,0.14853250667789852,65.60325198427438,0.11762442416285446,0.009974722281016701,9.45256091330338,2.282104839567536,0.10764970188183776,7.170456073735844
000110,lift,0.16662875873187155,0.009701655677555876,91.67495382243506,21.947517571094373,0.15692710305431568,69.72743625134069,0.12635060676362608,0.008895207791618676,9.52067320137721,2.0893835920280837,0.11745539897200741,7.431289609349127
000111,lift,0.16649969571025125,0.010519804299288782,91.41266625587458,22.64697666076072,0.15597989141096247,68.76568959511386,0.12714344659246657,0.009709594181020575,9.704483141250376,2.20861328798544,0.117433852411446,7.495869853264937
000112,lift,0.16189626292333847,0.012698744915445093,90.14689840417677,25.069184495007057,0.14919751800789338,65.07771390916972,0.12689252988130806,0.012226322796922151,9.985312286962577,2.663250575796748,0.11466620708438591,7.322061711165828
000113,lift,0.16851500821642063,0.013493056746999854,92.43970765131581,25.836967006089544,0.15502195146942077,66.60274064522628,0.1266773893249188,0.012152126032012989,10.238428340660565,2.758605586144733,0.1145252632929058,7.4798227545158325
000114,lift,0.17037774805110284,0.013354543502200666,92.50358364139166,25.448407721971417,0.15702320454890217,67.05517591942024,0.12409115004892901,0.013253082609192002,10.161743072842283,2.7875929205510657,0.11083806743973701,7.374150152291217
000115,lift,0.1705685834998788,0.0150359454875304,91.32368643039727,26.572397186252168,0.1555326380123484,64.75128924414511,0.12902681084514078,0.01652559417334043,10.19530352605299,3.047380292325885,0.11250121667180035,7.147923233727106
000116,lift,0.17871365670777006,0.017950282807663642,93.10691038584316,28.945346374647006,0.16076337390010642,64.16156401119616,0.13708459127924544,0.02050908096133164,10.270825397013141,3.260854228945483,0.1165755103179138,7.009971168067658
000117,lift,0.18166435781619672,0.018629679947065658,93.92936477016313,29.516644072016227,0.16303467786913106,64.4127206981469,0.1394914212538687,0.021334144918568443,10.388567601982105,3.3281985310949618,0.11815727633530027,7.060369070887143
000118,lift,0.180654347910157,0.018794482919152977,93.71201319919257,29.640324321687274,0.16185986499100402,64.0716888775053,0.13968168682297444,0.021658284015829588,10.470902797440138,3.3907366734499993,0.11802340280714485,7.080166123990138
000119,lift,0.18333645289719702,0.019075241411269372,94.36060451246502,29.870108716793247,0.16426121148592765,64.49049579567176,0.14052588527699605,0.0215006164096071,10.414553934946447,3.336299424901336,0.11902526886738896,7.078254510045111
