planner_phase,subspace_method,rank_k,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,repr_gap_reduction_ratio_mean,repr_gap_reduction_ratio_p50,repr_gap_reduction_ratio_p90,action_gap_reduction_mean,action_gap_reduction_p50,action_gap_reduction_p90,improved_count,worsened_count
grasp_close,random_basis,2,50,0.004526132179333511,0.0034736613191106254,0.007429917069861214,0.0037679477443575173,0.0035070270942370095,0.004948815653674941,0.00043956227546189565,0.0004439493230239815,0.0008945815676261973,0.009934141635894775,0.004113972187042236,0.022982209920883182,7.247328244098013e-06,5.855656494998939e-06,1.5029998933627798e-05,-6.493051211026774e-05,-9.111732671392451e-05,0.00019008321471398993,14,36
grasp_close,random_basis,4,50,0.0045258397383164525,0.0034741196468239316,0.007432453591228894,0.0037674182915551024,0.003506215282911949,0.004948161619933069,0.00043943671066617974,0.000444042877325192,0.0008945826097172343,0.009931850433349609,0.004116237163543701,0.022966098785400395,1.4452534234226533e-05,1.5270951467349845e-05,2.626501045981202e-05,-6.463807109320795e-05,-9.184552395413107e-05,0.00019050739724563718,14,36
grasp_close,random_basis,8,50,0.004526840494217902,0.0034733224140395267,0.007428662601382139,0.0037678748479159484,0.0035072070710881137,0.004948575366312449,0.00043954260835738044,0.0004438424274374727,0.0008946599135807516,0.009933497905731201,0.004113554954528809,0.02297916412353516,1.8286921000656695e-05,1.837623811310254e-05,2.9695632832014648e-05,-6.563882699465706e-05,-9.266850231744021e-05,0.0001898619232743741,14,36
grasp_close,random_basis,16,50,0.0045247361842339524,0.0034747642772561703,0.007427513448991602,0.003768071316454044,0.0035076943900543074,0.004950052627999608,0.00043954025771577346,0.0004440987921446451,0.0008949143314257662,0.009925632476806641,0.004109382629394531,0.022964739799499517,4.8878603135639e-05,4.922503102542818e-05,6.313363170479678e-05,-6.353451701070838e-05,-9.175556475573112e-05,0.00019257040276039956,14,36
grasp_close,random_basis,32,50,0.004520827601626264,0.0034712516885727117,0.007429665205666046,0.0037664772983909516,0.0035056955780512233,0.004949729297640439,0.00043974184545135324,0.00044407940036759205,0.0008947452334566695,0.009911503791809082,0.004107862710952759,0.022968322038650516,0.00011064356222338827,0.00010410707655549302,0.0001420509192291667,-5.962593440301917e-05,-8.987266247971926e-05,0.00019255063213266817,14,36
grasp_close,random_basis,64,50,0.00452249021661876,0.00347759502486105,0.007429079881796373,0.0037660537044219653,0.0035031008913348344,0.0049473848393519525,0.00043934260179099514,0.0004434847199418225,0.0008951799365718848,0.00992357611656189,0.0041304826736450195,0.023013758659362796,0.00020586931021549656,0.00021960717759164595,0.00024303422368937778,-6.12885493955158e-05,-8.972856458296205e-05,0.0001933962506537879,14,36
grasp_close,random_basis,128,50,0.0045198006148859495,0.00347658483332484,0.00742814260530966,0.003763161152336282,0.00350437819977893,0.004944305864981091,0.00043969379535275166,0.0004435044606735549,0.000892776024060732,0.009906463623046875,0.004114061594009399,0.022988766431808475,0.00044585848923889363,0.0004307557468460064,0.0005481461586548359,-5.8598947662705894e-05,-8.833294119357793e-05,0.00020633033349326473,16,34
grasp_close,sensitive_basis,1,50,0.004475169519172072,0.004413922427666679,0.0051756714149852265,0.0037888799547825484,0.0033685645681679572,0.004910118232606092,0.0004582085765938678,0.0004584035224943281,0.0009944371802592617,0.008157387971878052,0.008286774158477783,0.00947411060333252,0.0005217221551016345,0.0004517194055021107,0.0010906563177369767,-1.3967851948827578e-05,-0.0008757511293214447,0.0022834622379445282,16,34
grasp_close,sensitive_basis,2,50,0.0050995947074078925,0.005054201682538771,0.006315152325303025,0.0034662629912740007,0.0031026178501487407,0.004495600583075012,0.00046870704419531674,0.00045587396213144985,0.0010554844491797743,0.001675041913986206,0.0016068518161773682,0.0026661157608032227,0.0025569043541925807,0.0024967057842265276,0.003693414360600081,-0.0006383930401846482,-0.0022438407382547546,0.0027948553773587096,13,37
grasp_close,sensitive_basis,4,50,0.004530616235513193,0.004550236485554665,0.005633822947052395,0.003166171411412484,0.003070547149425361,0.004585620754635389,0.0004462765667333953,0.000429615009395529,0.001066029597108876,0.0025195515155792235,0.0024434030055999756,0.004121971130371094,0.0040972132466819385,0.003760497972714203,0.006679967917854488,-6.941456828994881e-05,-0.0017792036589809287,0.002734807415468077,18,32
grasp_close,sensitive_basis,8,50,0.004042660533984834,0.004097918832417044,0.004756281421661622,0.0013122530926857764,0.0012176181742470605,0.0021823432559882777,0.0004678876733460809,0.00047252227516230235,0.001001730464302296,0.0010849308967590331,0.0008538365364074707,0.002329361438751221,0.010439846163196865,0.009141117634956362,0.015031204235603494,0.0004185411332384104,-0.0008547795564861798,0.0031085659230412235,18,32
grasp_close,sensitive_basis,16,50,0.0016922078290533423,0.001624822730365802,0.0020486592977855813,0.0005924046384156795,0.0006402327841444403,0.0009865029751030701,0.0004592926739848556,0.00047653029898319385,0.0009362188571491589,0.0007905125617980957,0.0005563795566558838,0.0018691360950469972,0.013230323918391327,0.013728572400097753,0.017778250857229068,0.002768993838169902,0.0018055097292791742,0.0051621360655286575,50,0
grasp_close,sensitive_basis,32,50,0.0013323755606407253,0.0013153782755952982,0.001511106755363669,0.00018984639349742214,0.00013420397113687724,0.00036078467219034755,0.0004593226058941125,0.00047729146913579664,0.0009195225093143295,0.0006645750999450683,0.0003751218318939209,0.0018294513225555421,0.014900954945238909,0.015182901473772579,0.020423684931585126,0.003128826106582519,0.002137008638685761,0.005908376716438696,50,0
grasp_close,sensitive_basis,64,50,0.001073166626533965,0.0010970788121199926,0.0013105413502229326,0.0001792483937331168,0.0002180900707140973,0.00028628848253810224,0.0004008350677748642,0.0004544922092034304,0.0008363449866176429,0.0006310105323791504,0.0003345608711242676,0.0017126619815826419,0.016437149113315962,0.016752756620639284,0.02203057895859215,0.003388035040689279,0.0024857031469835084,0.006305028639634334,50,0
grasp_close,sensitive_basis,128,50,0.000929386118397851,0.0009648235554711034,0.0011867701152930758,0.00010737042452630763,9.314195889368609e-05,0.00017962688205653784,0.0003239714405277162,0.00034373049328432256,0.0007139478374730736,0.0006629121303558349,0.00039064884185791016,0.001872795820236206,0.019422666037808838,0.019649024112233574,0.025475455690366373,0.0035318155488253933,0.0027025554338385533,0.006668774486351598,50,0
hold,delta_basis,1,10,0.43849281858849654,0.49006279588182206,0.5437585793866634,0.001981520311991266,0.0022679738807802954,0.0025970763546774673,0.01039601567531344,0.010786790467096775,0.01355644669010735,0.0937486570328474,0.08406469598412514,0.15526124835014343,0.07065416490658685,0.06169998256595102,0.09421662600705137,0.24681776489222504,0.2406915185107215,0.27930353796244767,10,0
hold,delta_basis,2,10,0.5198590722396177,0.5703890569527847,0.6452324240355679,0.0024946661576956746,0.002835045598551904,0.0029840364841499053,0.009088316778400368,0.009169777102610542,0.012601096571785415,0.17622848004102706,0.17059952020645142,0.27223422229290006,0.1190601222171404,0.11878166212563127,0.1453929222353266,0.16545151124110377,0.1663271526826724,0.2033011403382879,10,0
hold,delta_basis,4,10,0.3188675143878842,0.3283323945456571,0.4172285969817899,0.0017533857151561996,0.002024670444073393,0.0023690508230314183,0.007293214239021438,0.007148886052124916,0.011354114912949152,0.07602724805474281,0.06293171271681786,0.12322721630334854,0.14493261018946077,0.14260199106036311,0.18377920873527082,0.3664430690928374,0.3730024520143912,0.40398518079843027,10,0
hold,delta_basis,8,10,0.2128890998509915,0.20654802723202909,0.29672963467961194,0.001424236050559242,0.001723456285548066,0.0018330483776755472,0.005854861242929769,0.004938662263645283,0.009944252877994556,0.05038246214389801,0.0514342226088047,0.07343512773513794,0.16433565181922885,0.1588952779695057,0.21240171994191193,0.4724214836297301,0.4879658535734692,0.5366577420993482,10,0
hold,delta_basis,16,10,0.17791952825879526,0.15294948838515166,0.320013047411849,0.001329840821213972,0.0015615623656930755,0.0017433455136028888,0.005305309977403978,0.00542538205361847,0.007719821844445207,0.038296740502119064,0.0316774919629097,0.07134804129600525,0.19185156055402602,0.193230575308293,0.22179278746990072,0.5073910552219263,0.5690317162574768,0.5831496561311377,10,0
hold,delta_basis,32,10,0.15339354922601717,0.1285381203434579,0.2845070555075299,0.0012304188333349605,0.0014039434734848103,0.0015691060734212856,0.005008902356629437,0.004510438862356619,0.007319744678424877,0.029806588031351566,0.023136893287301064,0.056175307184457776,0.20350485902669702,0.21131902781165937,0.23412156320911817,0.5319170342547044,0.5944088224814299,0.6145234465964285,10,0
hold,delta_basis,64,10,0.1291835727623045,0.11489400211396847,0.23729818221332247,0.001087004137143347,0.0010089357592069905,0.0015097046921151592,0.0045373051704811086,0.003214681634424908,0.0073522340648482926,0.024347896128892897,0.0219407482072711,0.04040199480950832,0.21749118230282205,0.23502531780957925,0.24678818804254712,0.5561270107184171,0.610561879181921,0.652221090737736,10,0
hold,delta_basis,128,10,0.09499721206485634,0.0875913737424566,0.1637567445346138,0.0009084063246722022,0.000777091519665615,0.0013540756099833743,0.0034381678160549747,0.0020521094269755086,0.006709632667928956,0.020364338532090187,0.01805860549211502,0.03472548052668571,0.23258199921677408,0.25352455408614666,0.2672343369384217,0.5903133714158652,0.633310450912858,0.689484222603711,10,0
hold,random_basis,1,10,0.6850469579489126,0.7346913528368644,0.7756217111141214,0.004473002493643065,0.004799027138615316,0.005149011676746576,0.01494826675237484,0.015770296666202104,0.0174957288901552,0.4165252923965454,0.4536825716495514,0.533843743801117,1.6505677351954642e-06,7.062671585810384e-07,4.02572269582038e-06,0.0002636255318089864,0.000354359910275992,0.0008835389511830383,6,4
hold,random_basis,2,10,0.6850306037257268,0.7346907802321265,0.7756265427813677,0.004472812867587775,0.004797961161991649,0.005149597655741308,0.014946023090357422,0.015767584158801355,0.017495601876115544,0.41651320159435273,0.45371612906455994,0.5338139355182647,7.92863561694303e-06,5.314407905070297e-06,2.276485825445849e-05,0.0002799797549947025,0.0003196626942078007,0.0008888320423178941,7,3
hold,random_basis,4,10,0.6850308371089213,0.7346937670166052,0.7756458227441794,0.004472307053292266,0.004798908387394548,0.005148985134378543,0.014950415230301165,0.015768306723826696,0.017503606576601275,0.41656447052955625,0.4538308382034302,0.5343072414398193,2.4138463706230157e-05,1.8261850066386904e-05,5.8264096185839556e-05,0.0002797463718001825,0.0003276749961820258,0.0009233961778040366,7,3
hold,random_basis,8,10,0.6850405137017961,0.7346991571436178,0.7756505387622084,0.004473451730207195,0.004797281094421256,0.005149356029279665,0.014950123379504045,0.015767644712128513,0.017495838282517325,0.4165619552135468,0.45377956330776215,0.5341045200824738,2.0543335986913333e-05,1.8471056146434263e-05,3.005312408885534e-05,0.0002700697789254636,0.00033670127429408225,0.0009353918488504365,7,3
hold,random_basis,16,10,0.6849774459675305,0.7347110859830634,0.775509510484469,0.004474574265492104,0.004798879126702097,0.005150372214126156,0.014945992706425732,0.01576930837546608,0.01748559017149097,0.4165446773171425,0.4541308283805847,0.5335632860660553,4.749302058275469e-05,4.483734708397784e-05,6.690379490132203e-05,0.00033313751319115624,0.0005121188194228687,0.0009772729410519709,7,3
hold,random_basis,32,10,0.6849626114938232,0.7346541620381462,0.775472071500647,0.004470396338299626,0.004792432087695012,0.005143309016315706,0.014937475414091106,0.015753031941137932,0.01748327696197911,0.41613793224096296,0.45333032310009,0.5334801137447357,0.00011483234672036402,0.00010611939964905122,0.00014998750735859857,0.0003479719868982434,0.0004952579495360876,0.0010387984531383676,7,3
hold,random_basis,64,10,0.6847050973482547,0.7343893173032283,0.775525158591787,0.00447516300747572,0.004798792619057131,0.005151729325515156,0.014946668658956089,0.01575524649186902,0.017488396238010864,0.4162427172064781,0.4521658420562744,0.5337430536746979,0.00020886429745901257,0.00021111577332374245,0.00023556673702355445,0.0006054861324668815,0.0005721668673372426,0.0012838053921663149,9,1
hold,random_basis,128,10,0.6843183797403428,0.7341047367939769,0.7750346043309111,0.004473248302293886,0.004804271255297577,0.005146808729820412,0.014926008237580576,0.015751651002926678,0.01745641521502451,0.4156281426548958,0.4523319751024246,0.5326107859611511,0.00041944958421303495,0.00042578975166522744,0.00046435502009936185,0.0009922037403786832,0.0010190423732167886,0.0016909834955453561,9,1
hold,sensitive_basis,1,10,0.23233900371607996,0.24586842723013513,0.2904434046836481,0.0019272043369921003,0.0017630935112550464,0.0031652946913373983,0.006210972654388339,0.005922927673821747,0.008763434915215678,0.003183953370898962,0.002329445444047451,0.007304649334400892,0.016067867389093524,0.017844078531778593,0.019746097357253592,0.4529715797646416,0.5132960249607283,0.5250514194139944,10,0
hold,sensitive_basis,2,10,0.06369280862138409,0.07306849934493218,0.07865568133971601,0.0014123841115200922,0.0013419516115549873,0.0017728842090051862,0.00786449671670823,0.007762222724702684,0.010248074455231874,0.015021213516592979,0.015725497156381607,0.02977186851203441,0.02167160047239025,0.02255163957404113,0.034142976490110784,0.6216177748593374,0.6609476399460443,0.756258765153903,10,0
hold,sensitive_basis,4,10,0.05851545907125964,0.06970159428682385,0.07766841973833274,0.0011541324979910045,0.0011836367108854768,0.001394270072713514,0.006039326773969891,0.006247252630463258,0.007375638701568266,0.0034813299775123597,0.0014545172452926636,0.01114235110580921,0.022462861979029972,0.023491240677182813,0.0346342838391849,0.6267951244094621,0.6613879819381104,0.7572782762426137,10,0
hold,sensitive_basis,8,10,0.05292716428370507,0.06072390152548625,0.07440307528098387,0.00138753659816839,0.0013608998290829074,0.001960870098080397,0.007458728811886041,0.0066276599072753566,0.009851605550210302,0.005682250484824181,0.005945499520748854,0.008546386659145354,0.024505022575568115,0.025571701556049407,0.036856182244467794,0.6323834191970165,0.6845976885205856,0.7614826210079934,10,0
hold,sensitive_basis,16,10,0.013056639847411122,0.014429265402404145,0.01625245709927171,0.0010397921188588983,0.0008977606579158952,0.0013439399254879586,0.0021652662833624475,0.0019461908326927095,0.0036652653030345055,0.001655309135094285,0.0015050671063363552,0.0028890608809888363,0.028070980166263304,0.030228697310771234,0.03970348326925383,0.6722539436333104,0.7183998540650879,0.7676914928301358,10,0
hold,sensitive_basis,32,10,0.010086334780472878,0.010534931127970543,0.014011676229070822,0.0010041189878332757,0.0009818774068653213,0.0011571558683912912,0.0017661877174288125,0.00154638476369214,0.002916918183925133,0.0013222228735685349,0.0013030637055635452,0.001971494313329458,0.029849797110379005,0.03234340593767271,0.04240460984264654,0.6752242487002487,0.7234968547366343,0.7685809020036478,10,0
hold,sensitive_basis,64,10,0.009389667072102799,0.010084484994847416,0.012069322468871563,0.0006911974885087038,0.0006602519009520368,0.0009106652742052241,0.001570487553082263,0.0015209504070543074,0.0021201213129286678,0.000856097973883152,0.0007316563278436661,0.0015384545549750326,0.031109310320741372,0.03355429221148114,0.04405762749964843,0.6759209164086187,0.7236897446789676,0.7691630944246481,10,0
hold,sensitive_basis,128,10,0.0073320138697472335,0.007960209835448658,0.008738086578480925,0.0004840742083537461,0.0004749283693286791,0.0005977270023523047,0.0009787547158717832,0.0010807927178247416,0.0012606191544957226,0.0003508488647639751,0.0001785620115697384,0.0009539979510009288,0.033196893799022326,0.03581318381152683,0.04642460067794571,0.6779785696109744,0.7258713729162833,0.7695469296410498,10,0
lift,delta_basis,1,40,0.003461152768389894,0.0030270626176991692,0.005346062651508052,0.0021454919695415844,0.002120717636392545,0.003752358666974174,0.00023897144374390028,0.00022192623028846,0.0003651905586303439,0.004589606821537018,0.003524094820022583,0.008819597959518434,0.06268478229920944,0.06411079890089927,0.11048846040930532,-0.00039231454864946,-0.0004272845139593176,0.0009988499445099366,11,29
lift,delta_basis,2,40,0.003430586227433903,0.0029790259707033204,0.005069903259839426,0.002090654879081913,0.0020626546129329385,0.0035706756595730985,0.00022457286362633123,0.00020540597326993906,0.0003448242629925951,0.004672877490520477,0.0036113858222961426,0.007974332571029663,0.06481712289760633,0.06635018723054532,0.11163849470498692,-0.00036174800769346924,-0.0004485369983337332,0.0013789243127803026,11,29
lift,delta_basis,4,40,0.0034840919550456406,0.0032966047445860194,0.005072311557099077,0.002085987578258055,0.0020759956996856633,0.0034503799233285143,0.00023179654512925905,0.0002054320761205836,0.00034642097659755316,0.004618345201015473,0.003509044647216797,0.007827603816986084,0.08430167033396303,0.08224485004968712,0.14497603247011742,-0.00041525373530520716,-0.0005326303645362734,0.0014543418745246342,10,30
lift,delta_basis,8,40,0.002943325251422043,0.002692805467508596,0.004311102793273871,0.0018622424142721021,0.0018674514305695082,0.003212858809837908,0.00018439301525775497,0.00018547456944722796,0.00025661911073866875,0.004127772152423858,0.0033386051654815674,0.006848591566085816,0.1167547355301279,0.10379919732398304,0.22019425011026436,0.00012551296831839103,-0.00020260713903082596,0.0024237336127168265,16,24
lift,delta_basis,16,40,0.0025519546917858516,0.002406350018390375,0.0038355756205285096,0.00126031298104087,0.0011840758135414184,0.002215599951971001,0.00017931712860471275,0.00016391572691108584,0.0002758521134931174,0.003238631784915924,0.0030032992362976074,0.005596321821212768,0.1456851625974114,0.1330613452665837,0.2385403489554013,0.0005168835279545823,0.000273654123887577,0.002496089427465286,24,16
lift,delta_basis,32,40,0.0024100191637597594,0.0023469280403038374,0.00348367401094723,0.0010949850082757034,0.0010946152324695015,0.0017858089587163074,0.00019307089758019384,0.0001936398843386505,0.0003049224036215459,0.0028967246413230895,0.0024404823780059814,0.005353254079818725,0.1617070854678891,0.1542280276370625,0.2508283835074967,0.0006588190559806749,0.0003435933335653675,0.002577933577720187,27,13
lift,delta_basis,64,40,0.0022362623588542034,0.002143741141258998,0.0034009388949250083,0.0009538324376143243,0.0010065840844512854,0.0015908794549642142,0.0001671046258961498,0.00017157627909370114,0.0002726253623653311,0.0025398313999176027,0.002224564552307129,0.004815608263015747,0.18051479012935875,0.17854864156530464,0.26860121001297405,0.0008325758608862304,0.0004592852675804407,0.002730029260535243,30,10
lift,delta_basis,128,40,0.0020577743093552633,0.0019172562719286185,0.00315963115696208,0.0008248791611480394,0.0008615611203716578,0.0014348547087265054,0.0001497160946199939,0.00016120229801595384,0.00022180883742577986,0.002482815086841583,0.002266108989715576,0.004822647571563721,0.19824027517624943,0.19722231414780889,0.30532712519119176,0.0010110639103851707,0.0005575978094483498,0.0029303650421811855,33,7
lift,random_basis,1,40,0.0031830562335364103,0.002914548599436489,0.00474350451709455,0.003128570891900323,0.0032309572193809488,0.005356942746335412,0.00023606023861192683,0.00020963082209728606,0.00040127647716171276,0.004381346702575684,0.0034391283988952637,0.008906584978103638,4.878981860157803e-06,1.3367447414637482e-06,1.5752997490358474e-05,-0.00011421801379597689,-0.000129023256434691,0.00012003286287159653,11,29
lift,random_basis,2,40,0.0031830662953683266,0.0029148105142972596,0.004740521336418904,0.0031285389205779703,0.0032314290545357336,0.005356702338065235,0.0002360330443102859,0.00020961360973293562,0.00040144763507224277,0.004381483793258667,0.0034388601779937744,0.008901727199554444,6.108931383906064e-06,4.400166021709414e-06,1.383827876294184e-05,-0.00011422807562789317,-0.00012900001570603737,0.00011968984186803036,11,29
lift,random_basis,4,40,0.003183148307633869,0.002913800829776339,0.004740798226695804,0.0031282502080815164,0.003230252987324193,0.005356059599335795,0.00023606634680799833,0.00020974825484778274,0.00040144177310010525,0.004382006824016571,0.00344046950340271,0.008901304006576538,1.3250433132898205e-05,1.2088137379202922e-05,2.6783731566216044e-05,-0.00011431008789343515,-0.00012954151685063255,0.00011941300800277892,11,29
lift,random_basis,8,40,0.0031832194525471006,0.0029144788791963592,0.004741573421285087,0.003128723299143532,0.0032317721551045637,0.005356830717959379,0.00023615827225031234,0.000209721953088692,0.0004015545152150485,0.004381200671195984,0.003439188003540039,0.008899515867233277,2.8291859923912392e-05,2.9211467978045203e-05,4.71037596021723e-05,-0.00011438123280666708,-0.0001294979430490116,0.00011937406719351009,11,29
lift,random_basis,16,40,0.00318355372900834,0.00291371227009568,0.0047402418764372215,0.0031288393878125377,0.003232897862458956,0.005357552330454447,0.00023605504823720385,0.00020938396049130647,0.0004009829912509743,0.0043813690543174745,0.0034352242946624756,0.008905470371246338,5.352994143164915e-05,5.198275606152832e-05,6.536538687095734e-05,-0.00011471550926790614,-0.00012964866578694316,0.00012020305509685977,11,29
lift,random_basis,32,40,0.003182193709034848,0.0029146654016580153,0.004740380956939404,0.0031276530621623415,0.0032318795372220615,0.005355182685195969,0.00023629130674822466,0.00020985863256402687,0.0004020888954002214,0.004377250373363495,0.003437638282775879,0.008906322717666627,9.676404993303158e-05,9.58567288102112e-05,0.00011394073778864014,-0.00011335548929441419,-0.00012520703428328976,0.0001200384569206733,11,29
lift,random_basis,64,40,0.0031816608756130337,0.0029136631054517536,0.004740102729031763,0.0031273799164056697,0.00323052964452808,0.005353754055166606,0.0002360513177367115,0.0002093929859377958,0.0004022812472199857,0.0043785423040390015,0.003432750701904297,0.008909088373184205,0.0002106762145265235,0.00021411960719489037,0.00024264951079176563,-0.00011282265587259973,-0.00012440210230548702,0.000119146373960546,11,29
lift,random_basis,128,40,0.003178231028151758,0.0029092153485632006,0.004745288248372931,0.00312466998831526,0.0032231857392781152,0.0053465419387516595,0.000236157349824845,0.00020914566768622103,0.000400068610852261,0.004362444579601288,0.0034236013889312744,0.00889386534690857,0.0004499438052560815,0.00043345188216163894,0.0005249443771556404,-0.00010939280841132395,-0.00012813904668767975,0.00012444277402556448,11,29
lift,sensitive_basis,1,40,0.003865553637852517,0.003964977796777774,0.0053171644239103895,0.0029872949983032007,0.0035484701246787436,0.005010788625296747,0.00025170179587406837,0.00019697615609341247,0.0004215441702797283,0.005311410129070282,0.00524631142616272,0.008813750743865967,0.0010014669529738933,0.00047415376133008806,0.002887131555640182,-0.0007967154181120837,-0.0007121458723946487,0.0008446346916521877,11,29
lift,sensitive_basis,2,40,0.004525931281967006,0.004407674958575407,0.006142600961307138,0.002769418723299852,0.0032106649507887054,0.004570502332405188,0.00024334866109235388,0.00020618810557947984,0.00042107582408713146,0.001650017499923706,0.0014088153839111328,0.0032423496246337894,0.0021365240777669408,0.001761587142712978,0.003692710215313101,-0.001457093062226572,-0.0015774744776864615,0.0005517188127382467,6,34
lift,sensitive_basis,4,40,0.004102192330468534,0.004084796382780533,0.0054907125415755015,0.00239893372134214,0.0028446347881896233,0.004157427248108339,0.00022705708476797892,0.00017647026467716178,0.00044804605297191143,0.0019103437662124634,0.0021575093269348145,0.00354602336883545,0.003678924026212633,0.0035070180901512144,0.006603204951272465,-0.0010333541107280999,-0.0011146115794760433,0.0010447900285731355,10,30
lift,sensitive_basis,8,40,0.003179697408872078,0.003122175867744079,0.004529093829906388,0.0014373466885650732,0.0013337568489268582,0.0026336124457009384,0.00023912715449758942,0.00019019590071671691,0.00044237532464217713,0.001149052381515503,0.000917285680770874,0.0019691944122314457,0.007402566574657582,0.006992065688487187,0.012071217203316746,-0.00011085918913164407,-0.00020254231313824905,0.0012208949632561393,16,24
lift,sensitive_basis,16,40,0.0014779382824398537,0.0015183700149689636,0.001809206088266391,0.0008326901028175052,0.0009086850553419054,0.0012085674639571024,0.00024763443077377163,0.00020716229215289708,0.00044735048721932733,0.000814683735370636,0.0007890462875366211,0.0016142010688781738,0.009699222821131412,0.009193303183471837,0.014875468854825095,0.00159089993730058,0.0013590890359250099,0.0030312920518454516,38,2
lift,sensitive_basis,32,40,0.0012595417579470696,0.0012376271060607542,0.001576142627772778,0.00026093177583680187,0.0002720526732223748,0.00038562653246247165,0.00025400745822800946,0.00022838912038192737,0.0004743930425898408,0.0007950589060783386,0.0007473230361938477,0.0014152824878692627,0.011046122375656343,0.010408208233583433,0.0165050937584319,0.0018092964617933641,0.0014592220853274465,0.0036491758740859115,40,0
lift,sensitive_basis,64,40,0.0011707446401752787,0.0010924043003590687,0.0015628280794173558,0.00019379000626958479,0.00018474912589808834,0.0003113681049654676,0.00024100741681141303,0.00019916783071835065,0.0004398316654751893,0.0007852643728256225,0.000787585973739624,0.0015402615070343017,0.01209432992664056,0.01152186959631779,0.017726775615442277,0.001898093579565155,0.00154180280427304,0.0034047516881597064,40,0
lift,sensitive_basis,128,40,0.0011381647522376993,0.001082076585799272,0.0014907086768217565,0.00010780059612386919,8.133879795075094e-05,0.00022669730058707144,0.00018626949482860472,0.0001657095723081682,0.000334672205656202,0.000797589123249054,0.0007932186126708984,0.0015797734260559082,0.01426154115639346,0.013640010296625982,0.020319517891403002,0.0019306734675027342,0.0015323404577658002,0.0034502217797230056,40,0
