frame,episode_id,heldout_episode,planner_phase,progress,subspace_method,rank_k,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,2,220.86537510903943,115.18863384184283,188.4491776466711,0.14676903270313293,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.1817579297861482,0.0026721698345933387,0.009602950595824429,0.1814844012260437,0.5620574114357808,0.7515772620687642,0.1721236638565331,0.23444306813275204
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,4,220.86537510903943,127.32819123799096,180.46896031760784,0.1829006233842141,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.07396294226173718,0.001831779436007543,0.0075035875433538965,0.07355853170156479,0.319027273380565,0.5442032129709254,0.4151538019117489,0.5654651364398838
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,8,220.86537510903943,136.5398279819889,173.60411658916846,0.21398219841629082,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.06198472729111341,0.0016367258637823546,0.006393679046227272,0.061632364988327026,0.2030222108742666,0.3687362128723669,0.5311588644180473,0.7234712011700473
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,16,220.86537510903943,139.1916239198349,171.4852931088143,0.22357547884473336,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.03593817599424012,0.0014132794730495157,0.006042604256832302,0.03539833426475525,0.14375612485252923,0.2768925597995267,0.5904249504397847,0.8041952732228997
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,32,220.86537510903943,142.28541172490958,168.92713083554602,0.23515792933977053,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.02865058684424155,0.001342836333503287,0.006478639558510435,0.02787615731358528,0.12084317505164895,0.2389117069490363,0.6133379002406649,0.8354041269675395
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,64,220.86537510903943,143.99582623805082,167.47153772530362,0.24174833813301752,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.027656495831190276,0.0014515386542764861,0.0068854110819823585,0.026746325194835663,0.11489826482617178,0.23106327507490598,0.6192828104661421,0.8435014621148806
episode_000004_000004,episode_000004,episode_000004,alignment,4,delta_basis,128,220.86537510903943,147.8708688281901,164.0601111606747,0.25719406638691306,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.0214162488722381,0.001196346698172135,0.005871282393602824,0.020560946315526962,0.08930336039219575,0.1840446827259475,0.6448777149001181,0.8783633038257767
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,1,220.86537510903943,0.8811111562584144,220.8636175679168,7.957522186360142e-06,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.428562783718187,0.004572946398774499,0.015058339110423476,0.4282737374305725,0.734506250356902,0.8786900482219637,-0.000325175064588068,-0.00044290853514386715
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,2,220.86537510903943,0.6837518456709537,220.86431673194798,4.791955692154597e-06,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.42844218112232096,0.0045717672684032476,0.015054049935195442,0.42815321683883667,0.7344968911587426,0.8786531339953677,-0.00031581586642870363,-0.0004301607288133403
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,4,220.86537510903943,0.6739031819653702,220.86434700186004,4.654904277714365e-06,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4284960704877728,0.004573265265890041,0.015056517049792838,0.42820703983306885,0.7345156027975731,0.8786889413512008,-0.0003345275052591967,-0.00045564713735777614
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,8,220.86537510903943,1.6052560126428177,220.85954150815084,2.641247359715429e-05,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4285513484376844,0.004572440519366132,0.0150593713709403,0.42826226353645325,0.7345775822646472,0.8787164448430952,-0.00039650697233328813,-0.0005400670021021981
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,16,220.86537510903943,2.4092878307012953,220.85223398056343,5.949836396728103e-05,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4284890603602111,0.004571805523191578,0.01504816065118015,0.4282003343105316,0.7345344407833795,0.8785378864000868,-0.00035336549106557147,-0.0004813056382921327
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,32,220.86537510903943,3.4837726224779964,220.83789812976298,0.00012440600643216326,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4281258455847529,0.004566921730347852,0.015042279120606915,0.4278371334075928,0.734472474556409,0.8787861277906449,-0.0002913992640950491,-0.0003969038073870654
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,64,220.86537510903943,4.279555515018502,220.82391022407552,0.00018773827696371199,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4281302671964151,0.004574907507873604,0.015039398520220152,0.42784157395362854,0.7341592729287015,0.8781602410184863,2.180236361237764e-05,2.9696166717041893e-05
episode_000004_000004,episode_000004,episode_000004,alignment,4,random_basis,128,220.86537510903943,6.2460672622617555,220.77703813080743,0.0003999584732934989,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.4282632052520627,0.004578805550099599,0.01503538753478222,0.4279747009277344,0.7339309364764949,0.877660639486596,0.0002501388158190343,0.0003407045267673804
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,1,216.2557407768134,42.370385711715414,212.0643671944176,0.019381559848260937,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.006425640728088853,0.0016753782382819314,0.0061039167861156535,0.0011064205318689346,0.27905028223043943,0.5921528864564048,0.4518275802436918,0.6181984753433188
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,2,216.2557407768134,49.084862413964544,210.61154218306865,0.02609964745199459,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.018829141385483573,0.0012940926241588203,0.007955693919089518,0.01701672188937664,0.0642706393375373,0.15575322874364045,0.6666072231365939,0.912063776128105
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,4,216.2557407768134,49.95873295694557,210.4059657430486,0.027050264713213187,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.006783559023359422,0.0008628890530678095,0.005543663064894934,0.0038131214678287506,0.06477477474346749,0.14578928866042087,0.6661030877306637,0.911374009161811
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,8,216.2557407768134,52.80578377628069,209.7095482296908,0.03027060703039837,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.01079100000041408,0.0018109518442984429,0.009571740555127743,0.004641973413527012,0.04725730492776632,0.17653252169830252,0.6836205575463649,0.9353417207523658
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,16,216.2557407768134,55.54974434615802,208.99945292274043,0.03355419758110295,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.0034414322935876437,0.0010128016763330165,0.0030910845189044594,0.001123781781643629,0.01743985829751209,0.053594666227370504,0.7134380041766192,0.9761384778593847
