frame,phase,vision_backbone_output_before_cosine_distance,vision_backbone_output_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_after_l2,vision_backbone_output_cosine_improvement,vision_backbone_output_l2_improvement,projector_output_before_cosine_distance,projector_output_after_cosine_distance,projector_output_before_l2,projector_output_after_l2,projector_output_cosine_improvement,projector_output_l2_improvement
000044,approach,0.1590307407103907,0.0401158395060639,87.72737753606029,40.604037200646076,0.1189149012043268,47.12334033541421,0.10477395149477486,0.03375813686654572,10.763594252960797,4.653515510043556,0.07101581462822915,6.11007874291724
000045,approach,0.16108430929394746,0.039666649282162014,87.9192578616414,40.23038243101661,0.12141766001178544,47.68887543062479,0.10772933495255987,0.033623529502059935,10.595501096847695,4.556465928824364,0.07410580545049994,6.0390351680233305
000046,approach,0.15701285256230468,0.03857084058073845,86.60787480546497,39.68831335903053,0.11844201198156623,46.91956144643444,0.10683498507696954,0.03153979197763379,10.480318784288768,4.417039740782261,0.07529519309933574,6.0632790435065065
000047,approach,0.14872236479673817,0.03373801053775671,84.78102698259502,37.26895488416392,0.11498435425898146,47.512072098431105,0.09809311356753225,0.026765066276863703,10.153414140305898,4.063397670973474,0.07132804729066855,6.090016469332424
000048,approach,0.14340736059936798,0.03081655033643438,83.70289075203661,35.69547183895916,0.1125908102629336,48.00741891307745,0.09469796036377731,0.02611798607999516,10.116554093719879,4.02325793714927,0.06857997428378215,6.0932961565706085
000049,approach,0.14353834343229321,0.03066147784686346,83.52354713606664,35.534095563622444,0.11287686558542975,47.989451572444196,0.09209079897474937,0.024608077485094415,9.885914083226053,3.898426658857443,0.06748272148965495,5.98748742436861
000050,approach,0.14982890130982185,0.0330792485188649,84.74216853805461,36.685134416761585,0.11674965279095695,48.05703412129303,0.09572683254045877,0.02507498981879608,9.916927351107931,3.9022871771279775,0.0706518427216627,6.014640173979954
000051,approach,0.15263201918243785,0.033849721540625155,84.61909482246254,36.78430457116164,0.1187822976418127,47.8347902513009,0.10087403461278821,0.025313218917020208,9.82360323009138,3.857527057694086,0.075560815695768,5.966076172397293
000052,approach,0.15763658412398163,0.0339875905169571,85.06502764300315,36.61377146252381,0.12364899360702453,48.45125618047934,0.10762050406918588,0.02691358594127169,9.483359279737233,4.063192924916713,0.0807069181279142,5.42016635482052
000053,approach,0.16080892538158387,0.0336593376512031,86.2861504330194,36.72841323248173,0.12714958773038076,49.55773720053767,0.1102968691187537,0.027697564099282146,9.656616686940383,4.171701054135098,0.08259930501947155,5.4849156328052855
000054,approach,0.1569483790677727,0.03441198943487633,84.81035434919073,37.25136115925732,0.12253638963289637,47.55899318993341,0.10473792342986998,0.02806262270410831,9.369512529534985,4.398917664052103,0.07667530072576167,4.970594865482882
000055,approach,0.16258197709508593,0.03970842656310969,86.05913759690911,40.115000456234434,0.12287355053197624,45.94413714067468,0.11289463508549313,0.03061775829682145,9.75058229834799,4.564670373377101,0.08227687678867168,5.185911924970888
000056,approach,0.16334665277116234,0.040857629259496875,86.15178863711719,40.79987529769326,0.12248902351166546,45.35191333942393,0.11066850578675591,0.029758212084368463,9.629405140803422,4.4840205108574365,0.08091029370238745,5.145384629945986
000057,approach,0.1657258440686915,0.0418684435211748,86.20724090058295,41.07338786700144,0.1238574005475167,45.1338530335815,0.11026833288592242,0.02845083446908525,9.569893126798641,4.154039959880573,0.08181749841683716,5.415853166918068
000058,approach,0.16678943795588752,0.040951121646028765,87.36469840266862,40.794724045852554,0.12583831630985876,46.56997435681607,0.10955654571070439,0.027683532962760493,10.08605765135532,3.9756444161161673,0.0818730127479439,6.110413235239153
000059,approach,0.17519398438763,0.03918779716785736,89.88631434827847,40.06149689932291,0.13600618721977265,49.824817448955564,0.11605132747829683,0.02868842539937233,10.4011744019052,4.085927688221721,0.0873629020789245,6.315246713683479
000060,approach,0.17503049524653436,0.03862691945698604,89.9812930141971,39.58073473476331,0.13640357578954831,50.400558279433795,0.11893084982068791,0.02920582877837874,10.699220647076794,4.122868215445161,0.08972502104230917,6.5763524316316335
000061,approach,0.18336736547814192,0.04169468855627345,91.18387932537235,40.77368473368255,0.14167267692186847,50.410194591689795,0.12908399824779238,0.03273468212327557,10.806335563576045,4.222376218587033,0.0963493161245168,6.583959344989013
000062,approach,0.18056673326458528,0.04136788044644146,90.43836564603583,41.02926617385602,0.13919885281814381,49.40909947217981,0.12536237667332184,0.03217008090529572,10.039813233332117,4.167120093203724,0.09319229576802612,5.872693140128393
000063,approach,0.1790912631845537,0.03866341998459222,90.29916947725653,39.73432297218784,0.1404278431999615,50.56484650506869,0.12265893563260488,0.03073014929822715,9.83160578356009,4.057779461530216,0.09192878633437773,5.773826322029874
000064,approach,0.19432223250044567,0.04700504790025928,95.1103256927223,44.060409922950136,0.1473171846001864,51.04991576977216,0.13481246492721977,0.03820600267622232,10.654420890554526,4.48492376142695,0.09660646225099745,6.169497129127576
000065,approach,0.19711144943888204,0.04793856854656631,95.29546269889074,44.44351442999257,0.14917288089231573,50.85194826889818,0.13610411495869545,0.03791938216949531,10.607888504519224,4.428491198858763,0.09818473278920015,6.17939730566046
000066,approach,0.19933773720833337,0.049301843631593734,95.61514795937723,45.305295163333724,0.15003589357673963,50.3098527960435,0.13378379429339182,0.0386480242640036,10.357259629607325,4.501615342909058,0.09513577002938822,5.855644286698268
000067,approach,0.20194229930077923,0.04930745703168815,96.49408320466858,45.3508626018994,0.15263484226909108,51.14322060276918,0.13569379070851495,0.03846508661985926,10.496046793448631,4.506467059467714,0.09722870408865569,5.989579733980917
000068,approach,0.19956079831652018,0.04858433373471971,95.79315911371187,45.01123153945856,0.15097646458180047,50.78192757425331,0.1361005614112829,0.03888294593837538,10.488876038757315,4.521144967281047,0.09721761547290753,5.967731071476268
000069,approach,0.1973391915506273,0.047861478265991075,95.16080026906523,44.650765045277616,0.14947771328463622,50.51003522378762,0.1347488203425884,0.03846505695841951,10.510778978178738,4.482908046876243,0.09628376338416889,6.027870931302496
000070,approach,0.20606194684019286,0.05205857674935699,98.01162108215924,46.59917608113508,0.15400337009083587,51.41244500102416,0.1418993310783615,0.043169983460332295,11.185932844102467,4.862183978047755,0.0987293476180292,6.3237488660547125
000071,approach,0.20014241592686322,0.05043272316011049,96.76118505408084,46.185093500631034,0.14970969276675272,50.57609155344981,0.13242040812516265,0.03999515853866964,10.750019516033834,4.7145318677452295,0.09242524958649301,6.035487648288605
000072,approach,0.2065802718641937,0.05474484647870703,98.67680170624895,48.67193050713083,0.15183542538548667,50.00487119911812,0.13439858273912964,0.0435994974419196,10.506124280771052,4.95605975851952,0.09079908529721004,5.550064522251533
000073,approach,0.20252034455940426,0.05155578862595944,97.76695220959947,47.24537931928628,0.15096455593344482,50.52157289031319,0.1341960500563798,0.03938588178442659,10.386247165407573,4.647916501620281,0.09481016827195321,5.738330663787292
000074,approach,0.1992344699185683,0.05208635101173431,97.5650533080216,47.98641713332248,0.147148118906834,49.57863617469912,0.13231008339985106,0.0420799218364748,10.29123547962746,4.784349352678595,0.09023016156337627,5.5068861269488645
000075,approach,0.21485390699658324,0.05536399258796154,100.7650457522267,49.169194767340365,0.1594899144086217,51.59585098488633,0.15094644892377407,0.04799352393959633,10.487965609166999,4.964502028113244,0.10295292498417774,5.523463581053755
000076,approach,0.21470296180267046,0.05559754399968142,101.35468959668977,49.65751580096313,0.15910541780298904,51.697173795726634,0.14788797217540728,0.04623079720801815,10.6598475450127,4.912327805721004,0.10165717496738913,5.747519739291697
000077,approach,0.2027819160345351,0.05192061663670855,98.8551698677209,48.298768150959845,0.15086129939782655,50.55640171676106,0.1498283756820652,0.0481117832727147,10.838331419008293,5.041735623018761,0.10171659240935049,5.796595795989532
000078,grasp_contact,0.1945411419171248,0.049170621781213786,97.49900176835698,47.37865770857578,0.145370520135911,50.120344059781196,0.14507145404134902,0.04658677714192805,10.671068245945978,4.978935466920247,0.09848467689942098,5.692132779025731
000079,grasp_contact,0.19294126349505147,0.050096708698510906,97.56223628516302,47.99325017824569,0.14284455479654057,49.568986106917336,0.14480490874267404,0.047211347639746215,10.703776661688002,5.0405922898430635,0.09759356110292783,5.663184371844938
000080,grasp_contact,0.19599142596470276,0.05040725012459513,98.06155812842024,48.273048458107475,0.14558417584010763,49.78850967031277,0.15252937623888463,0.04995221745332423,10.457087177695374,5.0164906067683175,0.1025771587855604,5.440596570927057
000081,grasp_contact,0.2086465786643915,0.0601297605495682,101.48052903456335,53.357694495683226,0.1485168181148233,48.12283453888012,0.16038070435889062,0.06201561449498938,10.389541070941608,5.638172117145352,0.09836508986390124,4.751368953796256
000082,grasp_contact,0.19853798584212679,0.05939953767510764,99.49203838223326,53.43409189953674,0.13913844816701915,46.05794648269652,0.1538967574755693,0.058094098380785164,10.216133262425073,5.56677007425201,0.09580265909478414,4.649363188173063
000083,grasp_contact,0.20065954830713528,0.06548089592858397,101.02301736778738,56.91362494551517,0.1351786523785513,44.10939242227221,0.15404294573288013,0.0648986446045775,10.391545931748364,6.134086286233115,0.08914430112830263,4.257459645515249
000084,grasp_contact,0.1943066492871135,0.06387113945007972,99.99923778795099,56.82933223370852,0.13043550983703378,43.16990555424247,0.1473502953838035,0.06404073536394861,10.214741848728636,6.164585721308428,0.0833095600198549,4.050156127420208
000085,grasp_contact,0.19257934970967805,0.06347173106118653,99.69306880123284,56.78472948722213,0.12910761864849152,42.90833931401071,0.14763638640489285,0.06513649355234885,10.15584446518063,6.16702436730844,0.082499892852544,3.98882009787219
000086,grasp_contact,0.19006739444149878,0.0636039564096973,99.23644043616734,56.98091304730667,0.1264634380318015,42.25552738886067,0.14578845403079332,0.06492055290356713,10.161861186987634,6.216388071662655,0.0808679011272262,3.9454731153249796
000097,lift,0.16337202893568348,0.055081949478210324,95.07193839754399,54.798338238835875,0.10829007945747315,40.27360015870811,0.12646313241007334,0.07152297496767945,9.728110587877739,6.510946026406601,0.05494015744239389,3.2171645614711375
000098,lift,0.16087219584563373,0.053560083439728956,94.27726308810544,54.02168182564926,0.10731211240590477,40.25558126245618,0.12407908235208664,0.07060235652310076,9.59975575350305,6.468658391109387,0.05347672582898588,3.131097362393663
000099,lift,0.16192384894830592,0.05370936897473255,94.43016596265528,54.02228141602984,0.10821447997357336,40.40788454662544,0.125072939849889,0.07086313845210401,9.599345535391965,6.453074107848059,0.054209801397784974,3.1462714275439057
000100,lift,0.16191331592502511,0.05302091091616201,94.39478286201344,53.60199313310826,0.1088924050088631,40.792789728905184,0.12300013829876244,0.0689884298400768,9.457805919441837,6.37373605459178,0.05401170845868564,3.084069864850057
000101,lift,0.16097200058997696,0.0549698287919137,93.3386739086205,54.27856538898905,0.10600217179806326,39.060108519631456,0.1272177276929468,0.06881798417922946,9.549772829180752,6.211484235935619,0.05839974351371735,3.3382885932451325
000102,lift,0.16708876908000914,0.05400597746103075,94.1957415120235,53.227989284946496,0.11308279161897838,40.96775222707701,0.13702055325040463,0.06884752684642081,9.917080047437086,6.084621285148718,0.06817302640398382,3.8324587622883675
000103,lift,0.16734988414224128,0.053067742304607424,94.08700072335385,52.59263812804342,0.11428214183763385,41.494362595310434,0.1382414246722221,0.06786965768040543,9.893624799477935,5.986671311084728,0.07037176699181669,3.9069534883932073
000104,lift,0.1604989247454297,0.0499146314966864,91.08202854358099,50.41326544633162,0.1105842932487433,40.66876309724937,0.13266694420086522,0.06332594767236621,9.619749926068407,5.703131568682432,0.06934099652849901,3.9166183573859747
000105,lift,0.1582266573048572,0.045134630367008155,90.58128336368128,47.988705563360355,0.11309202693784903,42.592577800320925,0.12747050110339164,0.055838280764636705,9.547061843149823,5.495185302150224,0.07163222033875494,4.051876540999599
000106,lift,0.15979797363779535,0.04391307742669548,90.36224642637801,47.03423421658697,0.11588489621109987,43.32801220979104,0.12900126636302767,0.05619892656311054,9.461303654430868,5.433790896700771,0.07280233979991713,4.027512757730097
000107,lift,0.16052658454719082,0.04463495656842709,90.5931469350737,47.40510474056251,0.11589162797876373,43.1880421945112,0.12461693340814572,0.05300990147635298,9.840652303817825,5.414937124262716,0.07160703193179274,4.425715179555109
000108,lift,0.16077882183654468,0.043911541924273156,90.20520615014736,46.75266139427308,0.11686727991227153,43.45254475587428,0.12076756851525117,0.04916457912712979,9.969308498009054,5.343198340967974,0.07160298938812137,4.62611015704108
000109,lift,0.16035814277360672,0.048008950151914975,89.78922758536815,48.760988290415206,0.11234919262169174,41.02823929495295,0.11762442416285446,0.050881817172695354,9.45256091330338,5.2424984139931645,0.0667426069901591,4.210062499310215
000110,lift,0.16662875873187155,0.04883445972624312,91.67495382243506,49.11724582725485,0.11779429900562843,42.55770799518021,0.12635060676362608,0.05174687743214568,9.52067320137721,5.125374339634958,0.0746037293314804,4.395298861742252
000111,lift,0.16649969571025125,0.04821408661938176,91.41266625587458,48.608754921616054,0.11828560909086949,42.80391133425853,0.12714344659246657,0.04969606684489247,9.704483141250376,5.016521081891013,0.0774473797475741,4.687962059359363
000112,lift,0.16189626292333847,0.05037216837344882,90.14689840417677,49.74581590557616,0.11152409454988965,40.40108249860061,0.12689252988130806,0.04679476920005288,9.985312286962577,4.996028610257752,0.08009776068125518,4.989283676704825
000113,lift,0.16851500821642063,0.05121398485218376,92.43970765131581,50.252368555802185,0.11730102336423687,42.18733909551363,0.1266773893249188,0.04304504835357037,10.238428340660565,4.939313858371402,0.08363234097134842,5.299114482289164
000114,lift,0.17037774805110284,0.04785682539370406,92.50358364139166,48.21653187252528,0.12252092265739878,44.28705176886638,0.12409115004892901,0.04047149042766063,10.161743072842283,4.7771559143128925,0.08361965962126838,5.38458715852939
000115,lift,0.1705685834998788,0.04576871310223729,91.32368643039727,46.376851258728635,0.12479987039764151,44.94683517166864,0.12902681084514078,0.03949913729033905,10.19530352605299,4.622843775644748,0.08952767355480173,5.5724597504082425
000116,lift,0.17871365670777006,0.04606559709741764,93.10691038584316,46.30196615272107,0.13264805961035242,46.80494423312209,0.13708459127924544,0.041136901416661376,10.270825397013141,4.600685105313937,0.09594768986258406,5.670140291699204
000117,lift,0.18166435781619672,0.04630883037506672,93.92936477016313,46.450129456786485,0.13535552744113,47.47923531337665,0.1394914212538687,0.04169778016924819,10.388567601982105,4.650185822021924,0.09779364108462052,5.738381779960181
000118,lift,0.180654347910157,0.04621298880506397,93.71201319919257,46.392996900731696,0.13444135910509303,47.31901629846087,0.13968168682297444,0.04101733132775276,10.470902797440138,4.6369786447101,0.09866435549522168,5.833924152730038
000119,lift,0.18333645289719702,0.04723870730792379,94.36060451246502,46.905608987722566,0.13609774558927323,47.45499552474245,0.14052588527699605,0.04225769742946717,10.414553934946447,4.669480521106816,0.09826818784752889,5.745073413839631
