episode_id,direction,alpha,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,change_from_real_chunk_mean_l2_mean,change_from_real_chunk_mean_l2_p50,change_from_real_chunk_mean_l2_p90,change_from_real_first_translation_l2_mean,change_from_real_first_translation_l2_p50,change_from_real_first_translation_l2_p90,change_from_real_first_rotation_l2_mean,change_from_real_first_rotation_l2_p50,change_from_real_first_rotation_l2_p90,change_from_real_first_gripper_abs_mean,change_from_real_first_gripper_abs_p50,change_from_real_first_gripper_abs_p90,gap_reduction_chunk_mean_l2_mean,gap_reduction_chunk_mean_l2_p50,gap_reduction_chunk_mean_l2_p90,gap_reduction_ratio_chunk_mean_l2_mean,gap_reduction_ratio_chunk_mean_l2_p50,gap_reduction_ratio_chunk_mean_l2_p90,improved_count,worsened_count
episode_000001,real_to_sim,1.5,46,0.08380180739583061,0.019396317992760745,0.2298946718708864,0.14316803919409776,0.029385975720803613,0.41304576407469706,0.0018174424353293644,0.0019011326611717233,0.0025887727472330133,0.002006010248406664,0.00184780289987992,0.004156490588212068,0.05416540553762942,0.008363860368262976,0.09286153223365545,0.39916538075177677,0.4544218525640298,0.7812560080363915,0.005762525267924982,0.00600313463837962,0.007629368165311632,0.006927799118695882,0.005121776330749953,0.01505940458389507,0.31424151372377074,0.22056274593342096,0.6959269288927317,0.23197784054567439,0.20726535877177815,0.6988970158902582,0.42313068516992974,0.6135177920053818,0.9651974214827872,40,6
episode_000002,orthogonal,-0.5,47,0.34236743928448654,0.20778905955219007,0.7869343765753145,0.4415604889605775,0.3967841510333583,0.9195765663224039,0.003427867438416521,0.003204234092045527,0.005408525056635664,0.004719383089679789,0.0010898894049186396,0.014199123024103156,0.25453495218398725,0.2328304797410965,0.5689230442047118,0.005033625930238654,0.003207862962564395,0.012223784651165874,0.0001143311497636818,9.277880652210585e-05,0.00021916865802511833,0.00017291959470771645,8.988542477534037e-05,0.00039479373276265047,0.005337706271638262,0.003255322575569153,0.014089709520339966,0.0016363622635512025,0.00017577661867571037,0.005302994289535667,-0.01227452189356392,0.0016189902157988894,0.013387142375708752,29,18
episode_000002,orthogonal,0.0,47,0.3439309306790557,0.20837770796987587,0.7896048428320348,0.4427180852584378,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.0008665440297513638,0.000817037771418635,0.0014744407301903837,2.003384483316434e-05,1.5896230766613926e-05,3.451668021747599e-05,4.751572601408325e-05,3.946938120231751e-05,8.644469276592637e-05,0.0009418653046831171,0.0008140206336975098,0.0017845481634140012,7.287086898207073e-05,-5.4080937270106766e-05,0.0007649624373471885,-0.010631536121064279,-0.00010758011139420721,0.0038210472897493427,20,27
episode_000002,orthogonal,0.25,47,0.3431625801328753,0.20846244442175405,0.7884423206003404,0.4420978747572062,0.3963572805508456,0.9172455024304439,0.003420026902363591,0.0031855464584511846,0.005229620545519808,0.004660272724423304,0.001175676186480871,0.014755968828013494,0.25406161584752673,0.23075993359088898,0.5871129035949706,0.0026869367192538783,0.0017989860219994676,0.005854533268090202,5.338443757068148e-05,4.0756622382089585e-05,0.00010774687388300178,9.762284154827494e-05,5.0257755487392145e-05,0.00019760464450808185,0.003004575029332587,0.0016957521438598633,0.007358354330062866,0.0008412214151624284,0.00010578511283884694,0.0035963204616524017,-0.010035705853682023,0.0007204944067477723,0.01468892712003307,26,21
episode_000002,orthogonal,0.5,47,0.34144753689261287,0.2084154445730825,0.7860421713909418,0.44081984105187344,0.395564190096638,0.916604037474669,0.0034129506430447608,0.00319017304983878,0.005156401352054202,0.00464744122294399,0.0011919379303837472,0.01489872476613106,0.2523279551495897,0.22697454690933228,0.5889135003089904,0.005148741494423308,0.0035174669991627377,0.011905218443883292,0.00010411405814321745,7.890389806634879e-05,0.0002028271333263456,0.00016660018555868803,7.404423568978632e-05,0.0004036358797293641,0.005661460947483144,0.0023282021284103394,0.01620068252086639,0.002556264655424822,0.0004693656026910631,0.009292473691331215,-0.009957946513074975,0.0012941575058593737,0.03372229343275201,27,20
episode_000002,orthogonal,0.75,47,0.33907207719898624,0.20826028385712725,0.782414207328039,0.4394410158926388,0.3944664651248025,0.9150588807267246,0.0034052469485490117,0.00320175995218154,0.005113080895776729,0.0046444496521017235,0.0012102081105095782,0.014939974784841964,0.2500232846495953,0.21820762753486633,0.5892992973327636,0.007916473545282115,0.005495750100001927,0.018323800620039625,0.0001608559574018901,0.00012129313302863357,0.0003104686819904453,0.0002388801733949154,9.901102351440261e-05,0.0006167018207277825,0.008438526157369005,0.002919808030128479,0.02554372549057006,0.004931724349051504,0.0008013905404900268,0.016167489295946958,-0.01149680554026499,0.004376469089512247,0.02826944586673521,28,19
episode_000002,orthogonal,1.0,47,0.3362664383853405,0.2080308725254422,0.7775995823642214,0.43815567578727305,0.3931112731171849,0.9137596288139888,0.003396885451271436,0.003209582220760757,0.005117359671676152,0.004647992556343563,0.0012208613036077292,0.014563912910126887,0.24731449212165588,0.20884227752685547,0.5884791016578673,0.01101366978110976,0.007817975896663274,0.025816357571129673,0.00022224281904650262,0.00017216439038788195,0.00043069099580898726,0.0003098856417199858,0.00012040335217769836,0.0007940928094079205,0.011343835199132879,0.0033219903707504272,0.03683409690856932,0.007737363162697205,0.0011932140554525295,0.02367118272065872,-0.01539016903417453,0.007880127370989752,0.04008928718431444,28,19
episode_000002,orthogonal,1.5,47,0.3300004911399993,0.20612240411501642,0.7679211290015656,0.435863443404759,0.3960692241432051,0.9103888480035807,0.003380872885744996,0.0031894739333811735,0.005137754628160713,0.004655918081216847,0.0012159592991801398,0.013814959479937447,0.2411543221232739,0.18917468190193176,0.5842713952064513,0.017708957272976184,0.01192612997355877,0.04364613120294422,0.0003559088657813728,0.00028761102633474104,0.0006412651558324541,0.00045508713293017535,0.00019008092573549387,0.00113252601835886,0.017352123051247698,0.003441154956817627,0.061945486068725575,0.014003310408038424,0.003370473505088456,0.0395632795622723,-0.031180423297295395,0.013478690045249559,0.0721008329543394,28,19
episode_000002,random,-0.5,47,0.3413839722476982,0.20798292025098247,0.7884124216995582,0.4394674136322351,0.39778913572759206,0.9125352687513887,0.0033959254876838887,0.003195677748487892,0.005279909099416267,0.004679001386880352,0.0013164133960976182,0.01481057670860032,0.2523122892734852,0.22984765470027924,0.579718828201294,0.0048399085311139735,0.003699917065053077,0.01103815640153539,0.00010672692724412867,9.017311119158177e-05,0.00020909666967168505,0.0001787769027122614,8.832360835649958e-05,0.00038844731150330003,0.0054403017175958515,0.002733469009399414,0.011984550952911377,0.002619829300339676,0.000568605574908787,0.008996831256381621,-0.010671362261140896,0.002506479974792722,0.032939816064391905,28,19
episode_000002,random,0.0,47,0.3439309306790557,0.20837770796987587,0.7896048428320348,0.4427180852584378,0.39682275048591253,0.9163572253743609,0.0034250578014474228,0.0031880475441515136,0.005325236119766038,0.00467704479692341,0.0011637830736065237,0.014618562844820805,0.25504696020420564,0.23216018080711365,0.5833365559577941,0.0008665440297513638,0.000817037771418635,0.0014744407301903837,2.003384483316434e-05,1.5896230766613926e-05,3.451668021747599e-05,4.751572601408325e-05,3.946938120231751e-05,8.644469276592637e-05,0.0009418653046831171,0.0008140206336975098,0.0017845481634140012,7.287086898207073e-05,-5.4080937270106766e-05,0.0007649624373471885,-0.010631536121064279,-0.00010758011139420721,0.0038210472897493427,20,27
