heldout_episode,method,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_std,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_std,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_l2_mean,gap_to_sim_first_l2_std,gap_to_sim_first_l2_p50,gap_to_sim_first_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_std,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_std,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_std,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,shift_norm_mean,shift_norm_std,shift_norm_p50,shift_norm_p90,repr_gap_reduction_ratio_mean,repr_gap_reduction_ratio_std,repr_gap_reduction_ratio_p50,repr_gap_reduction_ratio_p90,action_gap_reduction_mean,action_gap_reduction_std,action_gap_reduction_p50,action_gap_reduction_p90,action_gap_reduction_ratio_mean,action_gap_reduction_ratio_std,action_gap_reduction_ratio_p50,action_gap_reduction_ratio_p90,improved_count,worsened_count
episode_000003,shuffled_progress,44,0.21297793707167426,0.1934193765292213,0.19977631788357986,0.464104246985146,0.3664061220568735,0.30437992802894326,0.48779892341503606,0.7351525857559519,0.1732700758319646,0.18230186173716967,0.11903248253795928,0.4815942241804274,0.00399418493043659,0.0020634723611493476,0.0040255506316723725,0.007083626470947275,0.003350014283939024,0.004357840310212665,0.0006356496988404944,0.010194167852945177,0.17301118136806923,0.1824094139400768,0.11876098066568375,0.48153642416000375,127.55885571233408,3.9105354669587555,127.0380977779334,134.6083915357807,0.11895958722153291,0.046458741415535396,0.12750251442608745,0.17318690581583415,0.21194194217111406,0.22995067031414884,0.13591844458474683,0.5251995072707621,-0.72731289610028,1.6972058975317637,0.22984057439549438,0.6483826673822088,26,18
episode_000003,wrong_direction,44,0.4723889334670723,0.43515778645612424,0.6150391654889372,0.9718387349849138,0.5352445799059725,0.4624002145562246,0.9074462247420952,0.9841857694390962,0.5314525530684637,0.4603687828969907,0.9074462247420952,0.9800719128848834,0.007175231328492558,0.003109409318123225,0.00697794005411912,0.011358380435369974,0.00814529987630836,0.00920602214918124,0.002820696294945105,0.023176403391004536,0.5304146788337014,0.46133420833705224,0.9074098765850067,0.979902160167694,177.36470996852353,14.220455844665759,173.32540193115074,199.42147125862346,-0.4836583042211005,0.07505124356929828,-0.47670874561273735,-0.39261682630556755,-0.04746905422428389,0.05662151034841709,-0.032007758596963254,-0.0013529772141748948,-0.24769969133596045,0.25604214058292196,-0.12904251408900883,-0.05109528167468906,2,42
episode_000004,global_mean,45,0.058485476058294704,0.07698402887241738,0.023257424324285854,0.15826331841404684,0.14441929647041857,0.1702849182348346,0.06321131464110617,0.36822558574858943,0.06663442465890879,0.1074305031623445,0.029636899382440008,0.13330334488482912,0.0029271530870369753,0.0010055818185571892,0.0026313259129615353,0.004394411198429038,0.003024536838010708,0.003157215720935303,0.0014515579490390787,0.007933876978304272,0.06603208358089128,0.10766860379480513,0.029383182525634766,0.13325257301330573,129.82400540508723,2.842170943040401e-14,129.8240054050872,129.8240054050872,0.0750377823366546,0.03126231315166031,0.0798801876076342,0.11793010813256849,0.27581112005221947,0.2985087552212638,0.17355512753515964,0.705335110975896,-1.1069251754082194,2.505400765376068,0.6160580839678981,0.9710969297198077,27,18
episode_000004,no_correction,45,0.334300264176409,0.31579331285512774,0.3391642309243167,0.7486956418268766,0.4595408321760216,0.3895141923916919,0.5579365002011952,0.9112840914196326,0.23754983285854558,0.22609781939119428,0.19531765590400987,0.5266196424789026,0.0038798280657560825,0.0010161311226190924,0.0036994652856307494,0.005038878125453342,0.005806071774062983,0.0064959846603811905,0.0015275641246104157,0.015348681922354194,0.23704654177029927,0.226422371211164,0.19521164894104004,0.5265362024307251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.668065894857247e-06,0.0004617506204684142,-6.776277648008148e-05,0.000684357460242424,-0.015867096955773694,0.0368568293077441,-0.0005326351697197201,0.0020537242165008006,18,27
episode_000004,phase,45,0.02977836497003126,0.0400542083150267,0.012201640351993538,0.08961524919882508,0.07883879386329179,0.10896408728386726,0.025653359934194337,0.2551368386066516,0.02189297265742563,0.05755026001359122,0.004696687414640121,0.022931972740299834,0.0011566180546440158,0.0009105004078374949,0.0008368316686690713,0.0022639383423467686,0.0013822376913702826,0.001458346153318992,0.0009223544624228483,0.003165939464189152,0.021218397683050068,0.05774868092276508,0.003835518378764391,0.02291910648345948,184.05726359332328,20.49789586106564,170.3152649546203,214.26747901486291,0.1665316930343769,0.07579659710667107,0.19235240167501888,0.250164863032931,0.3045182311404829,0.3077082386575808,0.19567062312570072,0.7302030749053782,0.6342396185412995,0.36876413778834277,0.6214232044982057,0.9829083039936073,41,4
episode_000004,progress,45,0.035088978229599097,0.05604488526933931,0.013119764670751256,0.09621475039997378,0.08224046232147883,0.11777687831605572,0.023038984866260676,0.2416205812947203,0.03999629102813906,0.10006540491111154,0.0051893079921163585,0.13543361632935846,0.0014935995346382442,0.0011419548852020134,0.0012896818851562564,0.0029691162193006444,0.001087249114800241,0.0012076836226472016,0.0005384777295513721,0.002925900244754599,0.039407624345686704,0.10026790208517278,0.004528568126261234,0.13540365993976608,185.77353838468335,15.691890668692215,181.42334989257733,208.12056801397387,0.18115599406230792,0.060409601763126076,0.18583957708676052,0.27305335327699193,0.299207617880915,0.3146542188859315,0.16704220693570718,0.7281166411749781,0.49256110003505316,0.5389493712768259,0.6112886791206382,0.9819466590803434,38,7
episode_000004,progress_phase,45,0.02684185718630999,0.04685595980208717,0.011073084247573278,0.061715824016063923,0.06581276467142678,0.10703161373998547,0.020222175092524764,0.19931037073191415,0.025934780436122563,0.07268718957530551,0.004951324161540187,0.017213162887549857,0.001268590124219473,0.0011802133474670873,0.0006739167002478364,0.002969634127150305,0.0010070597665770076,0.00108009659570981,0.0005694652572018641,0.0028653223395179814,0.025306229013949633,0.07287284909512934,0.004464425379410386,0.01695859432220459,207.46763438455844,24.172276959926013,213.41817781525597,245.00852163689683,0.1651032979633183,0.08565940347682673,0.17475769187700047,0.25922493569211535,0.30745473892420416,0.314956130447495,0.20166661518929863,0.7288524346967777,0.5906358711568911,0.4628999952339772,0.8430179596681682,0.9825682734348388,39,6
episode_000004,random_matched_norm,45,0.33057091463569904,0.3123546531501236,0.3401843956991383,0.7455896977876083,0.4558401900048342,0.387464974957706,0.5416453479429002,0.903585924687422,0.23269352875821675,0.2215752147496625,0.19257795422588803,0.5186421575979482,0.0038546539885255917,0.0009884646496458162,0.003649291195848908,0.0050153713587027075,0.005764087653960836,0.006479051938580759,0.0015451748323276038,0.015285935345284088,0.23219306766986847,0.2218945587506051,0.19249586760997772,0.5185406804084778,185.7735383846833,15.69189066869222,181.42334989257733,208.1205680139739,-0.2246887673654075,0.07684652887009029,-0.2091986925730791,-0.14999504379328676,0.003725681474815079,0.00685887843264571,0.0004213964147569138,0.012807198104037125,-0.03180218370012174,0.09716680282918343,0.002078798009040937,0.029298193753687793,26,19
episode_000004,shuffled_progress,45,0.0477382740026657,0.06699067478375495,0.015722656555952307,0.11763477252441357,0.11907446449048839,0.16013744755519674,0.0310942568311757,0.3272266281455323,0.051734942891453854,0.0986929192764423,0.017997097517919353,0.1216855759707053,0.0024351119358114997,0.0009460679449808127,0.0021712061363048972,0.0038930212222795897,0.002683747608792125,0.0026588914871497667,0.0015617288199643855,0.006924966286859274,0.050918699376698996,0.09901002810427394,0.016384223476052284,0.12161361575126652,135.2998440220317,4.135116003747462,135.3950362680387,139.87691424543917,0.09831361166483342,0.05172819830567417,0.10093939494119143,0.16803624812710458,0.28655832210784854,0.3056254568784412,0.17290205101282163,0.7182943138009916,-0.5160045089380573,1.867718836486596,0.6488491727147565,0.9821024009657747,27,18
episode_000004,wrong_direction,45,0.5006751103763553,0.45040541914794674,0.605651650470123,0.9753335627591168,0.5495336288655833,0.45448324896938513,0.8984803856725585,0.9813026303741479,0.5358832830073499,0.44306664517316025,0.8168298202452539,0.9689634700978996,0.006685655374043175,0.002190224637965361,0.006543495858954296,0.009449328649358544,0.008361174469068335,0.009428258627354615,0.0019037263398025185,0.022584150018133686,0.535094776418474,0.4437839890649574,0.816795825958252,0.9686711311340332,185.77353838468335,15.691890668692215,181.42334989257733,208.12056801397387,-0.5216234309498572,0.1427487286124935,-0.48908021112460776,-0.3864854922720028,-0.16637851426584113,0.19310179776873038,-0.06345034124715965,-0.0011261680848221255,-0.522163480454671,0.5070027302217258,-0.3600755715263393,-0.0984178434433318,2,43
episode_000005,global_mean,43,0.20704556870432356,0.23507309094504955,0.06322387488870478,0.5720248602752556,0.3144166788235721,0.31899330473200255,0.15003282371513052,0.7624229452309312,0.20361046846573427,0.21323551682289235,0.09025908884894732,0.44652645378749484,0.004361594175802231,0.00239342072135471,0.003967886156771648,0.007046594882658725,0.005471491627793258,0.00594003851862095,0.0016400898787597262,0.014289926438301449,0.20314538894697678,0.21346799808965225,0.0893523320555687,0.44624807238578795,128.5717877249109,2.842170943040401e-14,128.57178772491093,128.57178772491093,0.07019357268036513,0.03787298665552571,0.08171417015837391,0.09898004683383245,0.2319102482522863,0.2637894547307835,0.1539751122058004,0.6590560419110607,-0.8243443246132589,1.7673144781037087,0.19968029681404295,0.8952366197843958,27,16
episode_000005,no_correction,43,0.43895282736578406,0.4037798272114848,0.5390252332928213,0.905072595271152,0.500323624810012,0.43408295584664847,0.7735004893402612,0.9371252097239409,0.42288653032295864,0.3742128049549507,0.5124259229487651,0.8540461115235737,0.0047844795070582135,0.0025628377075874414,0.005131165767323033,0.007820582890459733,0.008055006243351825,0.008607067210702217,0.0028058638984537624,0.0205095770609703,0.4223770083383072,0.3745630516150856,0.5120659470558167,0.8539084672927857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9895908258172117e-06,0.00042543993070607694,-4.884793665227427e-06,0.0004135007555666093,-0.02679561116303969,0.12610739825381795,-6.7533724373746624e-06,0.06043449007897321,21,22
episode_000005,phase,43,0.09810393889291268,0.12884671884807444,0.015005886958464245,0.31612291133220216,0.1829334405266202,0.23930793775475273,0.026172292571062124,0.5986787798503358,0.054194836358216356,0.09517804549361496,0.012528810778715621,0.15492852409579072,0.0025185895649665908,0.0015808385445983178,0.0024105845205475243,0.0050508360334845575,0.003119512272877707,0.00340985192681636,0.0013364941560916376,0.008053648550166922,0.05332737238427927,0.0955088016655146,0.0114976167678833,0.154852178692818,185.50624219752666,25.164801074480383,170.70707380274538,225.64684087113426,0.1214421918798075,0.06984719285688142,0.14355574232079757,0.1974217049083234,0.3408518780636972,0.3359552578034426,0.4568485128429085,0.8039886278853533,0.22943444377360028,0.7046681202079316,0.5875596333683893,0.9772247087488825,27,16
episode_000005,progress,43,0.11424499021628619,0.16453124701079963,0.015449730278450957,0.41073121437460036,0.1902535019061372,0.2549570503582195,0.028506041759817198,0.6282359754527554,0.06801975583919394,0.1247550253204879,0.014758232241278662,0.26526564396098484,0.002615146876698774,0.0015187247657208643,0.002553055954088645,0.005133367793961144,0.0027989544222219373,0.0030577239930993623,0.0020171317686639503,0.0071893485539253205,0.06724292297609323,0.12507023425577307,0.01297621987760067,0.265225329995156,187.47030637958633,19.652830658734608,182.0558270412409,216.60856701780747,0.1281490266137438,0.07814077442457402,0.14674659336510104,0.21515636005741656,0.32471082674032375,0.34124251614918555,0.30541787789121155,0.8277475812759143,-0.019621347443701795,0.9543473640083986,0.3771704758271648,0.9795685801621038,25,18
episode_000005,progress_phase,43,0.09836996974173806,0.1469774456926057,0.014370028832641695,0.30604306840372314,0.16948013371334628,0.2272696811837155,0.02579241810487185,0.5474653553806074,0.054127238392214776,0.11158295232773158,0.01145791959398706,0.13909635980329452,0.002322355421837851,0.0013688218854709675,0.001949535135926173,0.004213361124055324,0.0027329542012009735,0.0030671307728053613,0.0015286664065426855,0.006979845992986654,0.0533321819073239,0.11185726718117936,0.010696947574615479,0.13907850980758676,211.70052525650016,26.824612884528666,210.60978812388964,242.23512428058035,0.11858706317835256,0.08756988996536481,0.12750346128809,0.21723846346583212,0.34058584721487184,0.34755379872543535,0.2516844826984228,0.8289834946400947,0.1765904267485808,0.7983072978731389,0.5153383682182575,0.9786265389303355,27,16
episode_000005,random_matched_norm,43,0.43606984700574447,0.40117275982836154,0.5364941234115936,0.8956274199114372,0.4992587828894555,0.43325662211951066,0.7688046783499898,0.9387708238952267,0.4171233292169887,0.36939993089973644,0.47997441074045233,0.8462470742543694,0.004762532843543846,0.0024994588580037015,0.0049892993953357554,0.007942296054452985,0.008060333486834142,0.008601797455635822,0.0028730863356044656,0.02008721672351296,0.4166001691374668,0.36976288468608237,0.47960713505744934,0.846146059036255,187.47030637958633,19.652830658734604,182.0558270412409,216.6085670178075,-0.21694431535289202,0.07591660321242454,-0.20508565238508486,-0.1272764344018182,0.002885969950865364,0.0061349994211612885,0.00023009026788497252,0.008744844099890759,-0.048865317773981135,0.15678307999011007,0.002688952387236897,0.041415618567954955,27,16
episode_000005,shuffled_progress,43,0.23710716843134957,0.25532724318895716,0.09735942767005233,0.6185492417040502,0.341354842798323,0.3313816270823061,0.19802910269829294,0.8073356256618989,0.2394686140825038,0.23004826349727892,0.12645992533044406,0.5394681483074566,0.004851121788965212,0.0025380630060515934,0.004043983497352479,0.008494145085651017,0.005860599847635409,0.006321801011925993,0.00196739237849571,0.01540143039961895,0.23905402751162994,0.23025269955884314,0.1257854402065277,0.5393086671829225,132.55657763093092,5.387000420995896,131.61887981335704,139.46045666140134,0.0397767655426492,0.04175194346862398,0.052651336833111004,0.07974634836961064,0.20184864852526027,0.2330810794575533,0.18875314014359434,0.615635484016174,-1.2891885238061684,2.3079324706187068,0.24336248409600772,0.8206820461291144,27,16
episode_000005,wrong_direction,43,0.4936466845459066,0.45320212338395877,0.6307979094796771,0.9767203131915106,0.540290348221746,0.4683418000899057,0.9303365658029938,0.98689310868475,0.5380783187493774,0.4674079004992678,0.9303365658029938,0.986444302005268,0.007043680216831092,0.0034625751375840503,0.0085482625846122,0.01116656114245528,0.009748794780901978,0.01043493935017054,0.002805161646435115,0.024310573024605802,0.5370232157928999,0.4683363731766306,0.9302825331687927,0.9860679984092713,187.47030637958633,19.652830658734608,182.0558270412409,216.60856701780747,-0.4824489822434762,0.10643407765980573,-0.4736463450597653,-0.3655884672053161,-0.054690867589296845,0.07408949475727199,-0.03159741667974936,-0.0005813575035114223,-0.26314413012051147,0.3056290365593647,-0.14577372797218704,-0.03512966542010325,3,40
