factor,condition,description,transform,value,count,observation_rgb_l2_mean,observation_mse,observation_psnr,observation_ssim_global,vision_gap,projector_gap,hidden_gap,action_gap,chunk_max_l2,first_action_l2,translation_gap,rotation_gap,gripper_gap,status,action_gap_reduction_pct,hidden_gap_reduction_pct,vision_gap_reduction_pct,policy_impact_score,camera_total_energy_mean,camera_sensitive_energy_mean,camera_null_energy_mean,camera_sensitive_ratio_mean,camera_sensitive_energy_reduction_pct,camera_sensitive_ratio_delta
camera_image_space,C0_original,No image-space camera perturbation.,identity,0.0,225,0.4698937574140784,0.08839378017716455,10.564819497840578,0.5818082829223721,85.14320790696127,10.24503528672714,277.5300904152036,0.3702034376725859,0.4644308499063527,0.31605157325389616,0.004157450406418055,0.005912028362885719,0.3153373887803819,VERIFIED_FULL_FORWARD,0.0,0.0,0.0,0.0,277.5300904152036,67.58535945021606,268.3526607957795,0.2397318132531447,0.0,0.0
camera_image_space,C1_sim_shift_left_24px,Shift Sim image left by 24 px.,shift_x,-24.0,225,0.46359225982683244,0.08579242211647883,10.707204524597964,0.575346546362431,83.00932537888893,10.18963558525581,281.68348651932547,0.38255336569072595,0.4726286243400951,0.3266316421074552,0.00440843408678611,0.005961762286927479,0.32582716200086803,VERIFIED_FULL_FORWARD,-3.335984153951195,-1.4965570392414522,2.5062275436040613,-0.012349928018140055,281.68348651932547,68.78698044611296,272.27443384217446,0.24035463628678708,-1.7779309094035773,0.000622823033642389
camera_image_space,C2_sim_shift_right_24px,Shift Sim image right by 24 px.,shift_x,24.0,225,0.4851942871032946,0.09575999101569237,10.204358314468285,0.4869086296136719,86.04279666586258,10.274377406556859,269.73880090679324,0.33568172979650346,0.4196613044939099,0.288021375540387,0.0033780120932066795,0.005114370309930063,0.2874987114800347,VERIFIED_FULL_FORWARD,9.325064103433316,2.807367481037476,-1.0565596258533345,0.03452170787608244,269.73880090679324,62.32861565622192,261.6789810523148,0.22858154961603663,7.777932730928658,-0.011150263637108054
camera_image_space,C3_sim_shift_up_24px,Shift Sim image up by 24 px.,shift_y,-24.0,225,0.4778776370412311,0.09338669632888406,10.324162803909251,0.4786535250894384,84.23655370933622,9.625855445651105,274.2824392981815,0.36361064519602576,0.4463156505888214,0.31126082941654326,0.003428570802147299,0.005511736951288329,0.31076497395833336,VERIFIED_FULL_FORWARD,1.7808566333170885,1.1701978377059525,1.0648579257382165,0.006592792476560139,274.2824392981815,66.56843317675525,265.3536578970215,0.2405741514211179,1.5046546792576987,0.0008423381679732167
camera_image_space,C4_sim_shift_down_24px,Shift Sim image down by 24 px.,shift_y,24.0,225,0.49056920553432304,0.09686583207229373,10.159039556693582,0.4427476961746037,86.41800214739291,10.346943606904563,287.6962924469634,0.38192515655465503,0.46976925537492153,0.3147138467467706,0.0038028673451672547,0.007049456556477903,0.31414408365885416,VERIFIED_FULL_FORWARD,-3.1662912034966073,-3.6630990234430145,-1.4972353893743997,-0.011721718882069132,287.6962924469634,70.55723693979813,277.9200039780977,0.24184108380501956,-4.397220808999588,0.0021092705518748756
camera_image_space,C5_sim_zoom_in_1p05,Zoom Sim image in around center by 1.05x.,scale,1.05,225,0.4774670701477,0.09170181268716586,10.399651180346465,0.5686248019546469,86.26184541705386,10.377087177368901,280.2955357263727,0.3914905852398504,0.48572633491507106,0.3309714073305694,0.0039730044168839514,0.005954616949446449,0.3303906928168403,VERIFIED_FULL_FORWARD,-5.750121528069447,-0.9964488200295059,-1.3138305891821325,-0.02128714756726452,280.2955357263727,71.16720618174382,270.22246360288045,0.25010466677931076,-5.299737636471668,0.01037285352616607
camera_image_space,C6_sim_zoom_out_0p95,Zoom Sim image out around center by 0.95x.,scale,0.95,225,0.47890734595443757,0.09350577189079204,10.323680903634807,0.44475480196921263,83.77515728004353,9.44676478010272,280.3993625655162,0.37597779240013385,0.4641269785751519,0.31258250573685875,0.0044443956704041,0.006659395434404646,0.3116552734375,VERIFIED_FULL_FORWARD,-1.5597787972608952,-1.0338598405743997,1.6067642511339821,-0.005774354727547948,280.3993625655162,66.59808951412192,271.5414287011629,0.23409210645323256,1.4607748543845034,-0.005639706799912131
camera_image_space,C7_sim_rotate_ccw_2deg,Rotate Sim image counter-clockwise by 2 degrees.,rotate,2.0,225,0.46942449123342017,0.0889313768396444,10.53748699500011,0.5342555955815558,83.0556984219173,9.152872506861625,278.4822545600266,0.3754183937640389,0.4646738114700411,0.3135788581241795,0.003822585207834621,0.006564276261114372,0.31292826334635415,VERIFIED_FULL_FORWARD,-1.408673059396385,-0.34308501229489335,2.451762784560638,-0.005214956091453005,278.4822545600266,69.30939700006789,268.83993613242444,0.24471140372903066,-2.5509038701225957,0.0049795904758859755
camera_image_space,C8_sim_rotate_cw_2deg,Rotate Sim image clockwise by 2 degrees.,rotate,-2.0,225,0.475381148538971,0.09131676847090504,10.423931150209105,0.5127391809802325,91.24119128191053,11.354107568182435,289.85495897435544,0.386243634362497,0.4745419047287083,0.3204871913127009,0.004304771701536254,0.006243275338771106,0.3196885850694444,VERIFIED_FULL_FORWARD,-4.3328059811528,-4.440912529777596,-7.162031505334787,-0.01604019668991108,289.85495897435544,71.63814245123834,279.91063723066077,0.2430140948297702,-5.996539833464363,0.003282281576625523
