condition,pair_id,vision_gap,projector_gap,hidden_gap,action_gap,chunk_max_l2,first_action_l2,translation_gap,rotation_gap,gripper_gap,sensitive_energy,null_energy,sensitive_ratio
K0_P4_letterbox,episode_000003_000040,76.52448716368171,7.282108037936877,173.67545711465172,0.03440413452733548,0.06640735291243707,0.05078837321211342,0.0005975909321063889,0.0006052991395042034,0.05078125,19.216196298167294,172.60910232028186,0.11064428225734703
K0_P4_letterbox,episode_000003_000041,75.5058625529613,7.25919542475714,186.26655992329526,0.05235266472007984,0.09766102896843838,0.09766102896843838,0.0009651913849346701,4.2669686068837545e-05,0.09765625,21.4986596979713,185.02172568876708,0.11541878320415895
K0_P4_letterbox,episode_000003_000042,74.5120231960177,7.321967261395058,169.2602307037071,0.01563645334815662,0.03126877990317506,0.007818288415966117,0.0002572880094808709,0.00015582164614506692,0.0078125,15.149520643244454,168.5808937043343,0.08950431285754269
K0_P4_letterbox,episode_000003_000043,75.11491484443555,7.404583911380592,171.3847756895525,0.02188320869243446,0.03907421542504001,0.019533110861279984,0.0002270902640738517,0.00014533880595663396,0.01953125,15.896562595130032,170.64595112635206,0.09275364472235953
K0_P4_letterbox,episode_000004_000000,54.6326125835381,5.844788712526797,166.7486733621268,0.021951192786168895,0.02984283192842021,0.01704946731328151,0.0006741193395300818,0.0004995764807838387,0.01702880859375,16.972932818933863,165.88260794776892,0.10178751336794073
K0_P4_letterbox,episode_000004_000001,54.583975357400014,5.878000268138006,164.99643771841167,0.0216670568020221,0.030076505434400196,0.01699128057713445,0.0007313376222538432,0.0005132499457885573,0.0169677734375,16.795336962098833,164.1393953811676,0.10179211863205377
K0_P4_letterbox,episode_000004_000002,55.10665309369282,5.897054051466418,156.17373095909363,0.022095384780035927,0.03201257957264083,0.017118485933198348,0.000873204558393695,0.0015164934295064769,0.01702880859375,14.997314100252932,155.45196946794118,0.09602968442997087
K0_P4_letterbox,episode_000004_000003,55.44984266294415,5.881468678726117,155.71765419464685,0.023414066281069408,0.033965132272969746,0.018735100226518094,0.0011120453094028658,0.0023432685515871092,0.0185546875,14.84752621317396,155.00818943924457,0.09534902314039854
K0_P4_letterbox,episode_000004_000004,54.168289880514365,5.786964128645318,137.65700535328978,0.015346525143008393,0.017621849128137947,0.013663689935187115,0.001051121693571045,0.0026311438245953307,0.01336669921875,11.157765465059216,137.20406478185106,0.08105483216363288
K0_P4_letterbox,episode_000004_000005,51.18431531282477,5.516944494852192,129.55234789970808,0.013292418086742188,0.04077080309457521,0.004266153795302665,0.0004580436612912504,0.0005041399592861755,0.00421142578125,10.372101017476743,129.13647961288962,0.08006108098871524
K0_P4_letterbox,episode_000004_000006,48.864722546306865,5.293865211958444,122.47298375324365,0.008889677722774856,0.03221286100518308,0.0032203494143862735,0.0002947408494190318,0.00045890436408989115,0.003173828125,10.521935498478461,122.02016482036132,0.08591229817408438
K0_P4_letterbox,episode_000004_000007,49.52247892945691,4.932755262467018,121.80756804684204,0.009472583941512588,0.030126874005229332,0.0036995174267162516,0.00033431154143355533,0.0016467296297591216,0.0032958984375,9.56193077045263,121.43168084740951,0.07850030112066203
K0_P4_letterbox,episode_000004_000008,49.475693349953275,5.246890850273913,128.7616642775422,0.011816849675412083,0.02222855249631558,0.008085801559703466,0.0005182926395029402,0.0008324112199880807,0.008026123046875,10.83242253499753,128.30520180236562,0.08412769899935857
K0_P4_letterbox,episode_000004_000009,49.3446979085945,5.760538175305558,122.95711014712354,0.009238845418361088,0.017828899267250124,0.007016171091610727,0.0007111530128414849,0.0010736323197540016,0.00689697265625,10.061488940758073,122.54475662396524,0.08182925679303184
K0_P4_letterbox,episode_000004_000010,54.114610242347645,5.7434867877006495,143.06812587555268,0.013816966544478292,0.021744439218928196,0.009780725619051724,0.0018379204169118996,0.005756903108259837,0.0076904296875,18.78266064313627,141.82982867051544,0.1312847325579305
K0_P4_letterbox,episode_000004_000011,46.72609947749089,5.074058425898186,137.8895088578831,0.01608117952878257,0.0275934570108441,0.008188070229790923,0.0008038906374390215,0.0033092345230761643,0.0074462890625,16.355746083070507,136.91605538845454,0.11861486938739976
K0_P4_letterbox,episode_000004_000012,46.49221641805072,5.0340749220012935,153.5354312568853,0.026249838358381312,0.044079267919279914,0.006205779674131163,0.00035093943115352877,0.002483647939649262,0.00567626953125,17.505239971880552,152.53424279408418,0.11401433420662327
K0_P4_letterbox,episode_000004_000013,50.20395111808208,5.312773113001997,209.66295718369423,0.08730051854056253,0.15483155839680626,0.013742106926828894,0.0015466807062311941,0.006414333704835664,0.012054443359375,27.53100999265264,207.8475381230099,0.13131079692123013
K0_P4_letterbox,episode_000004_000014,57.37938976771995,6.2369195522259835,192.3536949175124,0.021703251018860246,0.034964311630278584,0.003962985083697399,0.0012890483558214865,0.001037241332099761,0.00360107421875,19.032980552443043,191.40974269798744,0.09894782920912963
K0_P4_letterbox,episode_000004_000015,57.81909118920084,6.73488473126948,204.2147201597276,0.03133605829106253,0.09286810829514133,0.005157086767440001,0.0013490577138969445,0.0005778906153168532,0.00494384765625,19.446299015157127,203.28672702498054,0.09522476636330185
K0_P4_letterbox,episode_000004_000016,62.108208323961534,7.444073537120361,207.00763584352174,0.014618064724308216,0.03909488173556526,0.0062302431939501735,0.001316208730152511,0.0026912856075077254,0.005462646484375,16.5991583301826,206.34105078789736,0.08018621275753325
K0_P4_letterbox,episode_000004_000017,63.91768196400777,7.424316890182646,195.41944113665875,0.008716174088239267,0.01664596062046187,0.009780019096390192,0.0013476478052473091,0.0033357831168431776,0.00909423828125,17.228312174587185,194.65852982538166,0.08816068695304095
K0_P4_letterbox,episode_000004_000018,64.21515594386645,7.327349242980148,198.18801494095237,0.008650853261167091,0.014687000760108255,0.00936596919945262,0.00136811419072296,0.00293292055421407,0.0087890625,18.657766966536695,197.3078229519995,0.09414175207363343
K0_P4_letterbox,episode_000004_000019,64.6770697028677,7.447624903058964,196.81325261196395,0.008166250343208255,0.013726285508369079,0.010339730616072691,0.0014333487930717887,0.003080277391684978,0.009765625,18.901307903953313,195.90353994560866,0.09603676405480194
K0_P4_letterbox,episode_000004_000020,68.0133557692935,7.798219949373053,200.60873122052803,0.08098503138410791,0.20996996971713894,0.02428092860394792,0.001987781388841724,0.002704265935176691,0.0240478515625,21.991974829516362,199.3996391295831,0.10962620966552403
K0_P4_letterbox,episode_000004_000021,71.80045607776908,8.206977961409944,211.33442547873452,0.14363447228469214,0.3515757226146664,0.04411635311365825,0.0030727135746598344,0.006949638715329678,0.04345703125,26.57672582544727,209.65666466112114,0.12575672782720176
K0_P4_letterbox,episode_000004_000022,77.12598846872659,8.727951231668573,251.54524166806314,0.45017800972725075,0.5742275928097859,0.3377104334969769,0.004812558267738674,0.004475239081718834,0.337646484375,44.81893940881735,247.52024417431608,0.17817446719171107
K0_P4_letterbox,episode_000004_000023,80.78454626001766,8.502123473792295,239.6746950643404,0.4092652298999303,0.6806716563766738,0.6499095024235194,0.002590040612610073,0.0016114025780396754,0.64990234375,63.40965153278891,231.13453992572127,0.2645654832929553
K0_P4_letterbox,episode_000004_000024,82.41503346313137,8.588727813585605,235.32754329008574,0.3713434165197397,0.6230518075768526,0.6152399506160068,0.0023360526257205218,0.0011846984745938001,0.615234375,61.328655654161956,227.19561753387853,0.26060976457210866
K0_P4_letterbox,episode_000004_000025,84.51773730707457,8.764344531171195,235.81337257785347,0.3473365971065382,0.5791070292591237,0.5791070292591237,0.0023404233024733948,0.0009241569950303719,0.5791015625,57.684446908485356,228.64918821505506,0.24461906582265988
