condition,pair_id,episode_id,total_energy,sensitive_energy,null_energy,sensitive_ratio
C0_original,episode_000004_000036,episode_000004,289.4889267597272,48.54042071260942,285.39037522933666,0.1676762605600368
C0_original,episode_000004_000037,episode_000004,288.38214862227676,48.86243464876574,284.21246651791336,0.16943640541622362
C0_original,episode_000004_000038,episode_000004,292.3862854065838,50.82388780553453,287.93518771103805,0.17382445874593716
C0_original,episode_000004_000039,episode_000004,252.53660270151448,28.95547635827261,250.87111450481515,0.11465853285631042
C0_original,episode_000004_000040,episode_000004,244.97563242118636,22.417507724847535,243.9477727456568,0.09150913298309253
C0_original,episode_000004_000041,episode_000004,260.42677708140513,42.26631400096735,256.9740549584326,0.16229634477162688
C0_original,episode_000004_000042,episode_000004,243.24987322429106,41.57821120907405,239.67009236925517,0.1709279871678964
C0_original,episode_000004_000043,episode_000004,241.91980490972114,35.5955538880129,239.286749635167,0.1471378248725702
C0_original,episode_000004_000044,episode_000004,242.26268825156802,35.027568530667445,239.7170823318727,0.14458507326681055
C0_original,episode_000005_000000,episode_000005,256.5738951126469,60.511669243839066,249.33612160816116,0.23584499591149702
C0_original,episode_000005_000001,episode_000005,261.29716759354625,62.20183146469747,253.78562204121644,0.2380501558342716
C0_original,episode_000005_000002,episode_000005,262.0877563386204,62.83532148349247,254.4439317348288,0.23974916784097502
C0_original,episode_000005_000003,episode_000005,261.9376855422143,62.541101636564164,254.36187157924613,0.23876328259945986
